2.5001812629999999e+03	7.0608000000000004e-01
2.5013882699999999e+03	7.0606000000000002e-01
2.5025964439999998e+03	7.0603000000000005e-01
2.5038057850000000e+03	7.0599000000000001e-01
2.5050162949999999e+03	7.0594999999999997e-01
2.5062279770000000e+03	7.0591999999999999e-01
2.5074345429999998e+03	7.0589000000000002e-01
2.5086485659999998e+03	7.0584000000000002e-01
2.5098637650000001e+03	7.0581000000000005e-01
2.5110801409999999e+03	7.0577999999999996e-01
2.5122976970000000e+03	7.0574999999999999e-01
2.5135164350000000e+03	7.0572999999999997e-01
2.5147363550000000e+03	7.0572000000000001e-01
2.5159511299999999e+03	7.0570999999999995e-01
2.5171734160000001e+03	7.0569999999999999e-01
2.5183968890000001e+03	7.0570999999999995e-01
2.5196215529999999e+03	7.0572999999999997e-01
2.5208474080000001e+03	7.0576000000000005e-01
2.5220744570000002e+03	7.0579999999999998e-01
2.5233027000000002e+03	7.0584999999999998e-01
2.5245257680000000e+03	7.0589000000000002e-01
2.5257564010000001e+03	7.0589000000000002e-01
2.5269882339999999e+03	7.0591000000000004e-01
2.5282212700000000e+03	7.0598000000000005e-01
2.5294555089999999e+03	7.0606999999999998e-01
2.5306909550000000e+03	7.0618999999999998e-01
2.5319276070000001e+03	7.0633999999999997e-01
2.5331590520000000e+03	7.0647000000000004e-01
2.5343981180000001e+03	7.0650000000000002e-01
2.5356383980000001e+03	7.0645000000000002e-01
2.5368798910000000e+03	7.0637000000000005e-01
2.5381226010000000e+03	7.0628999999999997e-01
2.5393665299999998e+03	7.0623999999999998e-01
2.5406116780000002e+03	7.0626000000000000e-01
2.5418515860000002e+03	7.0633000000000001e-01
2.5430991730000001e+03	7.0643000000000000e-01
2.5443479849999999e+03	7.0647000000000004e-01
2.5455980249999998e+03	7.0647000000000004e-01
2.5468492930000002e+03	7.0650999999999997e-01
2.5481017919999999e+03	7.0659000000000005e-01
2.5493490240000001e+03	7.0667999999999997e-01
2.5506039830000000e+03	7.0676000000000005e-01
2.5518601779999999e+03	7.0681000000000005e-01
2.5531176120000000e+03	7.0674000000000003e-01
2.5543762849999998e+03	7.0653999999999995e-01
2.5556361999999999e+03	7.0638000000000001e-01
2.5568908210000000e+03	7.0642000000000005e-01
2.5581532179999999e+03	7.0667999999999997e-01
2.5594168620000000e+03	7.0716000000000001e-01
2.5606817560000000e+03	7.0775999999999994e-01
2.5619479000000001e+03	7.0821999999999996e-01
2.5632152970000002e+03	7.0835000000000004e-01
2.5644839489999999e+03	7.0821000000000001e-01
2.5657472739999998e+03	7.0789000000000002e-01
2.5670184340000001e+03	7.0748999999999995e-01
2.5682908539999999e+03	7.0730999999999999e-01
2.5695645359999999e+03	7.0742000000000005e-01
2.5708394819999999e+03	7.0760000000000001e-01
2.5721156940000001e+03	7.0782000000000000e-01
2.5733865510000001e+03	7.0808000000000004e-01
2.5746652939999999e+03	7.0813000000000004e-01
2.5759453079999998e+03	7.0798000000000005e-01
2.5772265950000001e+03	7.0789999999999997e-01
2.5785091579999998e+03	7.0791000000000004e-01
2.5797929970000000e+03	7.0804999999999996e-01
2.5810781160000001e+03	7.0837000000000006e-01
2.5823578480000001e+03	7.0882000000000001e-01
2.5836455240000000e+03	7.0923999999999998e-01
2.5849344850000002e+03	7.0945999999999998e-01
2.5862247330000000e+03	7.0940000000000003e-01
2.5875162690000002e+03	7.0923999999999998e-01
2.5888090960000000e+03	7.0914999999999995e-01
2.5901032160000000e+03	7.0935999999999999e-01
2.5913919139999998e+03	7.0991000000000004e-01
2.5926886180000001e+03	7.1065999999999996e-01
2.5939866200000001e+03	7.1138000000000001e-01
2.5952859229999999e+03	7.1174999999999999e-01
2.5965865269999999e+03	7.1145000000000003e-01
2.5978884360000002e+03	7.1072999999999997e-01
2.5991916510000001e+03	7.1004999999999996e-01
2.6004894119999999e+03	7.0969000000000004e-01
2.6017952390000000e+03	7.0972000000000002e-01
2.6031023770000002e+03	7.1014999999999995e-01
2.6044108299999998e+03	7.1074999999999999e-01
2.6057205990000002e+03	7.1116999999999997e-01
2.6070316859999998e+03	7.1111000000000002e-01
2.6083440930000002e+03	7.1070000000000000e-01
2.6096510109999999e+03	7.1021000000000001e-01
2.6109660570000001e+03	7.0977999999999997e-01
2.6122824300000002e+03	7.0957000000000003e-01
2.6136001299999998e+03	7.0967999999999998e-01
2.6149191599999999e+03	7.1009000000000000e-01
2.6162395219999999e+03	7.1069000000000004e-01
2.6175612179999998e+03	7.1113999999999999e-01
2.6188773919999999e+03	7.1126999999999996e-01
2.6202017559999999e+03	7.1121000000000001e-01
2.6215274589999999e+03	7.1096000000000004e-01
2.6228545049999998e+03	7.1053999999999995e-01
2.6241828949999999e+03	7.1028000000000002e-01
2.6255126310000001e+03	7.1043999999999996e-01
2.6268368160000000e+03	7.1079000000000003e-01
2.6281692440000002e+03	7.1109999999999995e-01
2.6295030240000001e+03	7.1142000000000005e-01
2.6308381589999999e+03	7.1157000000000004e-01
2.6321746499999999e+03	7.1131999999999995e-01
2.6335124999999998e+03	7.1084000000000003e-01
2.6348517109999998e+03	7.1040000000000003e-01
2.6361853339999998e+03	7.0998000000000006e-01
2.6375272650000002e+03	7.0964000000000005e-01
2.6388705629999999e+03	7.0952999999999999e-01
2.6402152299999998e+03	7.0960000000000001e-01
2.6415612679999999e+03	7.0977000000000001e-01
