0.9260,2.35E-01
0.9270,2.35E-01
0.9280,2.36E-01
0.9290,2.37E-01
0.9300,2.38E-01
0.9310,2.39E-01
0.9320,2.40E-01
0.9330,2.41E-01
0.9340,2.42E-01
0.9350,2.43E-01
0.9360,2.43E-01
0.9370,2.44E-01
0.9380,2.45E-01
0.9390,2.46E-01
0.9400,2.47E-01
0.9410,2.48E-01
0.9420,2.49E-01
0.9430,2.50E-01
0.9440,2.52E-01
0.9450,2.53E-01
0.9460,2.54E-01
0.9470,2.55E-01
0.9480,2.56E-01
0.9490,2.57E-01
0.9500,2.58E-01
0.9510,2.59E-01
0.9520,2.61E-01
0.9530,2.62E-01
0.9540,2.62E-01
0.9550,2.64E-01
0.9560,2.65E-01
0.9570,2.66E-01
0.9580,2.67E-01
0.9590,2.68E-01
0.9600,2.69E-01
0.9610,2.71E-01
0.9620,2.72E-01
0.9630,2.73E-01
0.9640,2.74E-01
0.9650,2.75E-01
0.9660,2.77E-01
0.9670,2.78E-01
0.9680,2.79E-01
0.9690,2.80E-01
0.9700,2.81E-01
0.9710,2.82E-01
0.9720,2.83E-01
0.9730,2.84E-01
0.9740,2.85E-01
0.9750,2.86E-01
0.9760,2.88E-01
0.9770,2.89E-01
0.9780,2.90E-01
0.9790,2.91E-01
0.9800,2.92E-01
0.9810,2.93E-01
0.9820,2.95E-01
0.9830,2.96E-01
0.9840,2.97E-01
0.9850,2.99E-01
0.9860,3.00E-01
0.9870,3.01E-01
0.9880,3.01E-01
0.9890,3.03E-01
0.9900,3.04E-01
0.9910,3.05E-01
0.9920,3.06E-01
0.9930,3.07E-01
0.9940,3.09E-01
0.9950,3.09E-01
0.9960,3.10E-01
0.9970,3.11E-01
0.9980,3.12E-01
0.9990,3.13E-01
1.0000,3.14E-01
1.0010,3.15E-01
1.0020,3.16E-01
1.0030,3.17E-01
1.0040,3.18E-01
1.0050,3.18E-01
1.0060,3.19E-01
1.0070,3.20E-01
1.0080,3.21E-01
1.0090,3.22E-01
1.0100,3.23E-01
1.0110,3.23E-01
1.0120,3.24E-01
1.0130,3.25E-01
1.0140,3.25E-01
1.0150,3.26E-01
1.0160,3.27E-01
1.0170,3.27E-01
1.0180,3.28E-01
1.0190,3.29E-01
1.0200,3.29E-01
1.0210,3.30E-01
1.0220,3.30E-01
1.0230,3.31E-01
1.0240,3.32E-01
1.0250,3.33E-01
1.0260,3.33E-01
1.0270,3.34E-01
1.0280,3.34E-01
1.0290,3.34E-01
1.0300,3.35E-01
1.0310,3.35E-01
1.0320,3.36E-01
1.0330,3.36E-01
1.0340,3.37E-01
1.0350,3.37E-01
1.0360,3.38E-01
1.0370,3.39E-01
1.0380,3.39E-01
1.0390,3.40E-01
1.0400,3.40E-01
1.0410,3.40E-01
1.0420,3.41E-01
1.0430,3.41E-01
1.0440,3.42E-01
1.0450,3.42E-01
1.0460,3.43E-01
1.0470,3.43E-01
1.0480,3.43E-01
1.0490,3.44E-01
1.0500,3.44E-01
1.0510,3.44E-01
1.0520,3.45E-01
1.0530,3.45E-01
1.0540,3.45E-01
1.0550,3.46E-01
1.0560,3.46E-01
1.0570,3.46E-01
1.0580,3.47E-01
1.0590,3.47E-01
1.0600,3.47E-01
1.0610,3.48E-01
1.0620,3.48E-01
1.0630,3.48E-01
1.0640,3.48E-01
1.0650,3.48E-01
1.0660,3.49E-01
1.0670,3.49E-01
1.0680,3.49E-01
1.0690,3.49E-01
1.0700,3.49E-01
1.0710,3.49E-01
1.0720,3.50E-01
1.0730,3.50E-01
1.0740,3.50E-01
1.0750,3.50E-01
1.0760,3.50E-01
1.0770,3.50E-01
1.0780,3.50E-01
1.0790,3.51E-01
1.0800,3.51E-01
1.0810,3.51E-01
1.0820,3.51E-01
