#This file contains the downward and upward spectral flux (per wavelength) at TOA and the #secondary eclipse depth (= planet to star flux ratio).
#Spectral fluxes given in [erg s^-1 cm^-3].
#bin     cent_lambda[um]   low_int_lambda[um]   delta_lambda[um]   F_down_at_TOA   F_up_at_TOA     #planet/star flux ratio  
1149    0.326513831       0.326473027          8.16182568e-05     3.99552e+09     5.17941e+08     9.39131e-07             
1150    0.32659546        0.326554646          8.16386614e-05     4.02852e+09     5.22331e+08     9.39333e-07             
1151    0.326677109       0.326636284          8.16590711e-05     4.06153e+09     5.26723e+08     9.39534e-07             
1152    0.326758778       0.326717943          8.16794858e-05     4.09454e+09     5.31119e+08     9.39735e-07             
1153    0.326840468       0.326799623          8.16999057e-05     4.12757e+09     5.35518e+08     9.39937e-07             
1154    0.326922178       0.326881323          8.17203307e-05     4.1606e+09      5.39919e+08     9.40139e-07             
1155    0.327003908       0.326963043          8.17407608e-05     4.19364e+09     5.44324e+08     9.4034e-07              
1156    0.327085659       0.327044784          8.17611959e-05     4.22669e+09     5.48731e+08     9.40542e-07             
1157    0.327167431       0.327126545          8.17816362e-05     4.25975e+09     5.53141e+08     9.40744e-07             
1158    0.327249223       0.327208327          8.18020817e-05     4.29281e+09     5.57555e+08     9.40945e-07             
1159    0.327331035       0.327290129          8.18225322e-05     4.32589e+09     5.61971e+08     9.41147e-07             
1160    0.327412868       0.327371951          8.18429878e-05     4.35897e+09     5.6639e+08      9.41349e-07             
1161    0.327494721       0.327453794          8.18634486e-05     4.38625e+09     5.70057e+08     9.41551e-07             
1162    0.327576595       0.327535658          8.18839144e-05     4.40711e+09     5.72891e+08     9.41753e-07             
1163    0.327658489       0.327617542          8.19043854e-05     4.42797e+09     5.75726e+08     9.41955e-07             
1164    0.327740403       0.327699446          8.19248615e-05     4.44884e+09     5.78563e+08     9.42157e-07             
1165    0.327822338       0.327781371          8.19453427e-05     4.46971e+09     5.81397e+08     9.42351e-07             
1166    0.327904294       0.327863316          8.1965829e-05      4.49058e+09     5.84213e+08     9.42514e-07             
1167    0.32798627        0.327945282          8.19863205e-05     4.51146e+09     5.87032e+08     9.42677e-07             
1168    0.328068267       0.328027268          8.20068171e-05     4.53235e+09     5.89851e+08     9.42841e-07             
1169    0.328150284       0.328109275          8.20273188e-05     4.55324e+09     5.92673e+08     9.43004e-07             
1170    0.328232321       0.328191302          8.20478256e-05     4.57414e+09     5.95496e+08     9.43168e-07             
1171    0.328314379       0.32827335           8.20683376e-05     4.59504e+09     5.98321e+08     9.43331e-07             
1172    0.328396458       0.328355419          8.20888547e-05     4.61595e+09     6.01148e+08     9.43495e-07             
1173    0.328478557       0.328437507          8.21093769e-05     4.63686e+09     6.03976e+08     9.43658e-07             
1174    0.328560677       0.328519617          8.21299042e-05     4.65778e+09     6.06805e+08     9.43822e-07             
1175    0.328642817       0.328601747          8.21504367e-05     4.6787e+09      6.09637e+08     9.43985e-07             
1176    0.328724978       0.328683897          8.21709743e-05     4.69963e+09     6.1247e+08      9.44149e-07             
1177    0.328807159       0.328766068          8.2191517e-05      4.7153e+09      6.14619e+08     9.44313e-07             
1178    0.328889361       0.32884826           8.22120649e-05     4.72579e+09     6.16094e+08     9.44477e-07             
1179    0.328971583       0.328930472          8.22326179e-05     4.73629e+09     6.17569e+08     9.4464e-07              
1180    0.329053826       0.329012704          8.22531761e-05     4.74679e+09     6.19046e+08     9.44804e-07             
1181    0.329136089       0.329094958          8.22737394e-05     4.75729e+09     6.20523e+08     9.44968e-07             
1182    0.329218373       0.329177231          8.22943078e-05     4.7678e+09      6.22001e+08     9.45132e-07             
1183    0.329300678       0.329259526          8.23148814e-05     4.77831e+09     6.2348e+08      9.45296e-07             
1184    0.329383003       0.32934184           8.23354601e-05     4.78882e+09     6.2496e+08      9.4546e-07              
1185    0.329465349       0.329424176          8.2356044e-05      4.79933e+09     6.26441e+08     9.45624e-07             
1186    0.329547715       0.329506532          8.2376633e-05      4.80985e+09     6.27922e+08     9.45788e-07             
1187    0.329630102       0.329588909          8.23972272e-05     4.82037e+09     6.29405e+08     9.45952e-07             
1188    0.32971251        0.329671306          8.24178265e-05     4.83089e+09     6.30888e+08     9.46116e-07             
1189    0.329794938       0.329753724          8.24384309e-05     4.84141e+09     6.32372e+08     9.46281e-07             
1190    0.329877386       0.329836162          8.24590405e-05     4.85194e+09     6.33857e+08     9.46445e-07             
1191    0.329959856       0.329918621          8.24796553e-05     4.86247e+09     6.35343e+08     9.46609e-07             
1192    0.330042346       0.330001101          8.25002752e-05     4.87304e+09     6.36835e+08     9.46773e-07             
1193    0.330124856       0.330083601          8.25209003e-05     4.92381e+09     6.43582e+08     9.46938e-07             
1194    0.330207388       0.330166122          8.25415305e-05     5.00979e+09     6.54934e+08     9.47102e-07             
1195    0.330289939       0.330248663          8.25621659e-05     5.09579e+09     6.66292e+08     9.47267e-07             
1196    0.330372512       0.330331226          8.25828064e-05     5.18181e+09     6.77657e+08     9.47431e-07             
1197    0.330455105       0.330413808          8.26034521e-05     5.26786e+09     6.89029e+08     9.47596e-07             
1198    0.330537719       0.330496412          8.2624103e-05      5.35392e+09     7.00408e+08     9.4776e-07              
1199    0.330620353       0.330579036          8.2644759e-05      5.44001e+09     7.11794e+08     9.47925e-07             
1200    0.330703008       0.330661681          8.26654202e-05     5.52611e+09     7.23186e+08     9.4809e-07              
1201    0.330785684       0.330744346          8.26860866e-05     5.61224e+09     7.34561e+08     9.48223e-07             
1202    0.330868381       0.330827032          8.27067581e-05     5.69839e+09     7.45934e+08     9.48346e-07             
1203    0.330951098       0.330909739          8.27274348e-05     5.78457e+09     7.57312e+08     9.4847e-07              
1204    0.331033835       0.330992466          8.27481166e-05     5.87076e+09     7.68697e+08     9.48593e-07             
1205    0.331116594       0.331075215          8.27688036e-05     5.95697e+09     7.80087e+08     9.48717e-07             
1206    0.331199373       0.331157983          8.27894959e-05     6.04321e+09     7.91483e+08     9.48841e-07             
1207    0.331282173       0.331240773          8.28101932e-05     6.12947e+09     8.02885e+08     9.48964e-07             
1208    0.331364993       0.331323583          8.28308958e-05     6.21559e+09     8.14272e+08     9.49088e-07             
1209    0.331447835       0.331406414          8.28516035e-05     6.25809e+09     8.19947e+08     9.49212e-07             
1210    0.331530697       0.331489266          8.28723164e-05     6.26644e+09     8.21148e+08     9.49335e-07             
1211    0.331613579       0.331572138          8.28930345e-05     6.27479e+09     8.2235e+08      9.49459e-07             
1212    0.331696483       0.331655031          8.29137577e-05     6.28315e+09     8.23552e+08     9.49583e-07             
1213    0.331779407       0.331737945          8.29344862e-05     6.29151e+09     8.24755e+08     9.49707e-07             
1214    0.331862352       0.331820879          8.29552198e-05     6.29987e+09     8.25958e+08     9.49831e-07             
1215    0.331945317       0.331903834          8.29759586e-05     6.30823e+09     8.27163e+08     9.49955e-07             
1216    0.332028304       0.33198681           8.29967026e-05     6.31659e+09     8.28367e+08     9.50078e-07             
1217    0.332111311       0.332069807          8.30174518e-05     6.32496e+09     8.29573e+08     9.50202e-07             
1218    0.332194338       0.332152825          8.30382061e-05     6.33332e+09     8.30778e+08     9.50326e-07             
1219    0.332277387       0.332235863          8.30589657e-05     6.34169e+09     8.31985e+08     9.5045e-07              
1220    0.332360456       0.332318922          8.30797304e-05     6.35006e+09     8.33192e+08     9.50574e-07             
1221    0.332443546       0.332402001          8.31005004e-05     6.35844e+09     8.344e+08       9.50699e-07             
1222    0.332526657       0.332485102          8.31212755e-05     6.36681e+09     8.35608e+08     9.50823e-07             
1223    0.332609789       0.332568223          8.31420558e-05     6.37519e+09     8.36817e+08     9.50947e-07             
1224    0.332692941       0.332651365          8.31628413e-05     6.38378e+09     8.38053e+08     9.51071e-07             
1225    0.332776115       0.332734528          8.3183632e-05      6.41959e+09     8.42864e+08     9.51195e-07             
1226    0.332859309       0.332817712          8.32044279e-05     6.47452e+09     8.50188e+08     9.51319e-07             
1227    0.332942524       0.332900916          8.3225229e-05      6.52947e+09     8.57515e+08     9.51444e-07             
1228    0.333025759       0.332984141          8.32460353e-05     6.58443e+09     8.64846e+08     9.51568e-07             
1229    0.333109016       0.333067387          8.32668469e-05     6.6394e+09      8.7218e+08      9.51692e-07             
1230    0.333192293       0.333150654          8.32876636e-05     6.69439e+09     8.79518e+08     9.51817e-07             
1231    0.333275591       0.333233942          8.33084855e-05     6.74939e+09     8.8686e+08      9.51941e-07             
1232    0.33335891        0.33331725           8.33293126e-05     6.8044e+09      8.94206e+08     9.52065e-07             
1233    0.33344225        0.33340058           8.33501449e-05     6.85943e+09     9.01555e+08     9.5219e-07              
1234    0.33352561        0.33348393           8.33709825e-05     6.91447e+09     9.08909e+08     9.52314e-07             
1235    0.333608992       0.333567301          8.33918252e-05     6.96953e+09     9.16265e+08     9.52439e-07             
1236    0.333692394       0.333650693          8.34126732e-05     7.0246e+09      9.23619e+08     9.52557e-07             
1237    0.333775817       0.333734105          8.34335263e-05     7.07968e+09     9.30962e+08     9.52659e-07             
1238    0.333859261       0.333817539          8.34543847e-05     7.13478e+09     9.38307e+08     9.52761e-07             
1239    0.333942726       0.333900993          8.34752483e-05     7.18989e+09     9.45656e+08     9.52863e-07             
1240    0.334026211       0.333984469          8.34961171e-05     7.24433e+09     9.5292e+08      9.52965e-07             
1241    0.334109718       0.334067965          8.35169912e-05     7.24479e+09     9.53081e+08     9.53067e-07             
1242    0.334193245       0.334151482          8.35378704e-05     7.21116e+09     9.48759e+08     9.53169e-07             
1243    0.334276794       0.334235019          8.35587549e-05     7.17752e+09     9.44435e+08     9.53272e-07             
1244    0.334360363       0.334318578          8.35796446e-05     7.14388e+09     9.40109e+08     9.53374e-07             
1245    0.334443953       0.334402158          8.36005395e-05     7.11023e+09     9.35781e+08     9.53476e-07             
1246    0.334527564       0.334485758          8.36214396e-05     7.07657e+09     9.31451e+08     9.53579e-07             
1247    0.334611196       0.33456938           8.3642345e-05      7.0429e+09      9.27119e+08     9.53681e-07             
1248    0.334694849       0.334653022          8.36632556e-05     7.00922e+09     9.22784e+08     9.53783e-07             
1249    0.334778522       0.334736685          8.36841714e-05     6.97554e+09     9.18448e+08     9.53886e-07             
1250    0.334862217       0.33482037           8.37050924e-05     6.94184e+09     9.1411e+08      9.53988e-07             
1251    0.334945933       0.334904075          8.37260187e-05     6.90814e+09     9.09769e+08     9.5409e-07              
1252    0.335029669       0.334987801          8.37469502e-05     6.87443e+09     9.05427e+08     9.54193e-07             
1253    0.335113426       0.335071548          8.37678869e-05     6.84071e+09     9.01083e+08     9.54295e-07             
1254    0.335197205       0.335155316          8.37888289e-05     6.80698e+09     8.96736e+08     9.54398e-07             
1255    0.335281004       0.335239104          8.38097761e-05     6.77324e+09     8.92388e+08     9.545e-07               
1256    0.335364824       0.335322914          8.38307285e-05     6.73968e+09     8.88061e+08     9.54603e-07             
1257    0.335448666       0.335406745          8.38516862e-05     6.71603e+09     8.8504e+08      9.54706e-07             
1258    0.335532528       0.335490597          8.38726492e-05     6.698e+09       8.82759e+08     9.54808e-07             
1259    0.335616411       0.335574469          8.38936173e-05     6.67997e+09     8.80477e+08     9.54911e-07             
1260    0.335700315       0.335658363          8.39145907e-05     6.66194e+09     8.78195e+08     9.55013e-07             
1261    0.33578424        0.335742277          8.39355694e-05     6.6439e+09      8.75911e+08     9.55116e-07             
1262    0.335868186       0.335826213          8.39565533e-05     6.62585e+09     8.73626e+08     9.55219e-07             
1263    0.335952153       0.33591017           8.39775424e-05     6.60781e+09     8.7134e+08      9.55322e-07             
1264    0.336036141       0.335994147          8.39985368e-05     6.58975e+09     8.69053e+08     9.55424e-07             
1265    0.33612015        0.336078146          8.40195364e-05     6.57169e+09     8.66765e+08     9.55527e-07             
1266    0.33620418        0.336162165          8.40405413e-05     6.55363e+09     8.64475e+08     9.5563e-07              
1267    0.336288231       0.336246206          8.40615514e-05     6.53557e+09     8.62185e+08     9.55733e-07             
1268    0.336372303       0.336330267          8.40825668e-05     6.5175e+09      8.59894e+08     9.55836e-07             
1269    0.336456396       0.33641435           8.41035875e-05     6.49942e+09     8.57601e+08     9.55939e-07             
1270    0.336540511       0.336498453          8.41246134e-05     6.48134e+09     8.55307e+08     9.56041e-07             
1271    0.336624646       0.336582578          8.41456445e-05     6.46326e+09     8.53013e+08     9.56144e-07             
1272    0.336708802       0.336666724          8.41666809e-05     6.44614e+09     8.50899e+08     9.56308e-07             
1273    0.336792979       0.33675089           8.41877226e-05     6.46643e+09     8.53734e+08     9.56483e-07             
1274    0.336877177       0.336835078          8.42087695e-05     6.50591e+09     8.59104e+08     9.56658e-07             
1275    0.336961397       0.336919287          8.42298217e-05     6.54541e+09     8.64478e+08     9.56833e-07             
1276    0.337045637       0.337003517          8.42508792e-05     6.58491e+09     8.69855e+08     9.57008e-07             
1277    0.337129898       0.337087768          8.42719419e-05     6.62443e+09     8.75235e+08     9.57184e-07             
1278    0.337214181       0.33717204           8.42930099e-05     6.66396e+09     8.80618e+08     9.57359e-07             
1279    0.337298484       0.337256333          8.43140831e-05     6.70349e+09     8.86005e+08     9.57534e-07             
1280    0.337382809       0.337340647          8.43351617e-05     6.74304e+09     8.91395e+08     9.57709e-07             
1281    0.337467155       0.337424982          8.43562454e-05     6.78259e+09     8.96788e+08     9.57885e-07             
1282    0.337551521       0.337509338          8.43773345e-05     6.82216e+09     9.02184e+08     9.5806e-07              
1283    0.337635909       0.337593715          8.43984288e-05     6.86173e+09     9.07584e+08     9.58236e-07             
1284    0.337720318       0.337678114          8.44195284e-05     6.90131e+09     9.12987e+08     9.58411e-07             
1285    0.337804748       0.337762533          8.44406333e-05     6.94091e+09     9.18393e+08     9.58587e-07             
1286    0.3378892         0.337846974          8.44617435e-05     6.98051e+09     9.23802e+08     9.58762e-07             
1287    0.337973672       0.337931436          8.44828589e-05     7.02013e+09     9.29215e+08     9.58938e-07             
1288    0.338058165       0.338015919          8.45039796e-05     7.06089e+09     9.34782e+08     9.59113e-07             
1289    0.33814268        0.338100423          8.45251056e-05     7.13506e+09     9.44774e+08     9.59289e-07             
1290    0.338227215       0.338184948          8.45462369e-05     7.22472e+09     9.56821e+08     9.59465e-07             
1291    0.338311772       0.338269494          8.45673735e-05     7.31439e+09     9.68875e+08     9.59641e-07             
1292    0.33839635        0.338354061          8.45885153e-05     7.40409e+09     9.80936e+08     9.59816e-07             
1293    0.338480949       0.33843865           8.46096624e-05     7.49382e+09     9.93005e+08     9.59992e-07             
1294    0.33856557        0.338523259          8.46308149e-05     7.58356e+09     1.00508e+09     9.60168e-07             
1295    0.338650211       0.33860789           8.46519726e-05     7.67333e+09     1.01717e+09     9.60344e-07             
1296    0.338734873       0.338692542          8.46731356e-05     7.76312e+09     1.02926e+09     9.6052e-07              
1297    0.338819557       0.338777215          8.46943038e-05     7.85293e+09     1.04135e+09     9.60696e-07             
1298    0.338904262       0.33886191           8.47154774e-05     7.94276e+09     1.05346e+09     9.60872e-07             
1299    0.338988988       0.338946625          8.47366563e-05     8.03262e+09     1.06557e+09     9.61048e-07             
1300    0.339073735       0.339031362          8.47578404e-05     8.1225e+09      1.07769e+09     9.61225e-07             
1301    0.339158504       0.33911612           8.47790299e-05     8.2124e+09      1.08982e+09     9.61401e-07             
1302    0.339243293       0.339200899          8.48002247e-05     8.30233e+09     1.10196e+09     9.61577e-07             
1303    0.339328104       0.339285699          8.48214247e-05     8.39227e+09     1.1141e+09      9.61753e-07             
1304    0.339412936       0.33937052           8.48426301e-05     8.47946e+09     1.12588e+09     9.6193e-07              
1305    0.33949779        0.339455363          8.48638407e-05     8.50232e+09     1.12912e+09     9.62106e-07             
1306    0.339582664       0.339540227          8.48850567e-05     8.49827e+09     1.12879e+09     9.62283e-07             
1307    0.33966756        0.339625112          8.4906278e-05      8.49422e+09     1.12852e+09     9.6251e-07              
1308    0.339752477       0.339710018          8.49275045e-05     8.49017e+09     1.12834e+09     9.62817e-07             
1309    0.339837415       0.339794946          8.49487364e-05     8.48612e+09     1.12816e+09     9.63125e-07             
1310    0.339922374       0.339879894          8.49699736e-05     8.48207e+09     1.12799e+09     9.63433e-07             
1311    0.340007355       0.339964864          8.49912161e-05     8.47801e+09     1.12781e+09     9.6374e-07              
1312    0.340092356       0.340049856          8.50124639e-05     8.47396e+09     1.12763e+09     9.64048e-07             
1313    0.34017738        0.340134868          8.5033717e-05      8.4699e+09      1.12745e+09     9.64356e-07             
1314    0.340262424       0.340219902          8.50549754e-05     8.46585e+09     1.12727e+09     9.64664e-07             
1315    0.34034749        0.340304957          8.50762392e-05     8.46179e+09     1.12709e+09     9.64972e-07             
1316    0.340432576       0.340390033          8.50975082e-05     8.45773e+09     1.12691e+09     9.6528e-07              
1317    0.340517685       0.34047513           8.51187826e-05     8.45367e+09     1.12673e+09     9.65588e-07             
1318    0.340602814       0.340560249          8.51400623e-05     8.44961e+09     1.12654e+09     9.65897e-07             
1319    0.340687965       0.340645389          8.51613473e-05     8.44555e+09     1.12636e+09     9.66205e-07             
1320    0.340773137       0.340730551          8.51826377e-05     8.44099e+09     1.12611e+09     9.66513e-07             
1321    0.34085833        0.340815733          8.52039333e-05     8.42707e+09     1.12462e+09     9.66822e-07             
1322    0.340943545       0.340900937          8.52252343e-05     8.40962e+09     1.12264e+09     9.6713e-07              
1323    0.34102878        0.340986162          8.52465406e-05     8.39217e+09     1.12067e+09     9.67439e-07             
1324    0.341114038       0.341071409          8.52678522e-05     8.37471e+09     1.1187e+09      9.67748e-07             
1325    0.341199316       0.341156677          8.52891692e-05     8.35724e+09     1.11672e+09     9.68057e-07             
1326    0.341284616       0.341241966          8.53104915e-05     8.33977e+09     1.11474e+09     9.68365e-07             
1327    0.341369937       0.341327276          8.53318191e-05     8.3223e+09      1.11276e+09     9.68674e-07             
1328    0.34145528        0.341412608          8.53531521e-05     8.30482e+09     1.11078e+09     9.68983e-07             
1329    0.341540643       0.341497961          8.53744904e-05     8.28734e+09     1.10879e+09     9.69292e-07             
1330    0.341626029       0.341583336          8.5395834e-05      8.26986e+09     1.10681e+09     9.69602e-07             
1331    0.341711435       0.341668732          8.54171829e-05     8.25237e+09     1.10482e+09     9.69911e-07             
1332    0.341796863       0.341754149          8.54385372e-05     8.23487e+09     1.10283e+09     9.7022e-07              
1333    0.341882312       0.341839588          8.54598969e-05     8.21737e+09     1.10084e+09     9.7053e-07              
1334    0.341967783       0.341925047          8.54812619e-05     8.19987e+09     1.09884e+09     9.70839e-07             
1335    0.342053275       0.342010529          8.55026322e-05     8.18236e+09     1.09684e+09     9.71149e-07             
1336    0.342138788       0.342096031          8.55240078e-05     8.15816e+09     1.09395e+09     9.71458e-07             
1337    0.342224323       0.342181555          8.55453888e-05     8.03043e+09     1.07716e+09     9.71768e-07             
1338    0.342309879       0.342267101          8.55667752e-05     7.86733e+09     1.05562e+09     9.72078e-07             
1339    0.342395456       0.342352667          8.55881669e-05     7.7042e+09      1.03407e+09     9.72388e-07             
1340    0.342481055       0.342438256          8.56095639e-05     7.54103e+09     1.01249e+09     9.72698e-07             
1341    0.342566675       0.342523865          8.56309663e-05     7.37781e+09     9.90888e+08     9.73008e-07             
1342    0.342652317       0.342609496          8.5652374e-05      7.21456e+09     9.69271e+08     9.73318e-07             
1343    0.34273798        0.342695149          8.56737871e-05     7.05126e+09     9.47691e+08     9.73686e-07             
1344    0.342823665       0.342780822          8.56952056e-05     6.88793e+09     9.26093e+08     9.74059e-07             
1345    0.34290937        0.342866518          8.57166294e-05     6.72455e+09     9.04473e+08     9.74432e-07             
1346    0.342995098       0.342952234          8.57380585e-05     6.56113e+09     8.8283e+08      9.74805e-07             
1347    0.343080847       0.343037972          8.57594931e-05     6.39767e+09     8.61165e+08     9.75178e-07             
1348    0.343166617       0.343123732          8.57809329e-05     6.23417e+09     8.39478e+08     9.75551e-07             
1349    0.343252408       0.343209513          8.58023782e-05     6.07063e+09     8.17769e+08     9.75924e-07             
1350    0.343338222       0.343295315          8.58238288e-05     5.90705e+09     7.96038e+08     9.76297e-07             
1351    0.343424056       0.343381139          8.58452847e-05     5.74343e+09     7.74284e+08     9.76671e-07             
1352    0.343509912       0.343466984          8.5866746e-05      5.592e+09       7.54158e+08     9.77044e-07             
1353    0.34359579        0.343552851          8.58882127e-05     5.59975e+09     7.55492e+08     9.77418e-07             
1354    0.343681689       0.343638739          8.59096848e-05     5.65653e+09     7.63444e+08     9.77792e-07             
1355    0.343767609       0.343724649          8.59311622e-05     5.71332e+09     7.71404e+08     9.78165e-07             
1356    0.343853551       0.34381058           8.5952645e-05      5.77013e+09     7.79371e+08     9.78539e-07             
1357    0.343939514       0.343896533          8.59741331e-05     5.82695e+09     7.87347e+08     9.78913e-07             
1358    0.344025499       0.343982507          8.59956267e-05     5.88378e+09     7.9533e+08      9.79287e-07             
1359    0.344111506       0.344068502          8.60171256e-05     5.94063e+09     8.03321e+08     9.79661e-07             
1360    0.344197533       0.344154519          8.60386299e-05     5.99749e+09     8.1132e+08      9.80036e-07             
1361    0.344283583       0.344240558          8.60601395e-05     6.05437e+09     8.19327e+08     9.8041e-07              
1362    0.344369654       0.344326618          8.60816546e-05     6.11126e+09     8.27342e+08     9.80784e-07             
1363    0.344455746       0.3444127            8.6103175e-05      6.16816e+09     8.35365e+08     9.81159e-07             
1364    0.34454186        0.344498803          8.61247008e-05     6.22508e+09     8.43395e+08     9.81534e-07             
1365    0.344627996       0.344584928          8.61462319e-05     6.28202e+09     8.51434e+08     9.81908e-07             
1366    0.344714153       0.344671074          8.61677685e-05     6.33896e+09     8.5948e+08      9.82283e-07             
1367    0.344800331       0.344757242          8.61893104e-05     6.39593e+09     8.67534e+08     9.82658e-07             
1368    0.344886531       0.344843431          8.62108578e-05     6.4536e+09      8.7569e+08      9.83033e-07             
1369    0.344972753       0.344929642          8.62324105e-05     6.51898e+09     8.849e+08       9.83408e-07             
1370    0.345058996       0.345015874          8.62539686e-05     6.58652e+09     8.94409e+08     9.83783e-07             
1371    0.345145261       0.345102128          8.62755321e-05     6.65407e+09     9.03927e+08     9.84159e-07             
1372    0.345231547       0.345188404          8.6297101e-05      6.72164e+09     9.13454e+08     9.84534e-07             
1373    0.345317855       0.345274701          8.63186752e-05     6.78923e+09     9.22991e+08     9.84909e-07             
1374    0.345404184       0.34536102           8.63402549e-05     6.85683e+09     9.32537e+08     9.85285e-07             
1375    0.345490535       0.34544736           8.636184e-05       6.92445e+09     9.42092e+08     9.85661e-07             
1376    0.345576908       0.345533722          8.63834304e-05     6.99209e+09     9.51657e+08     9.86036e-07             
1377    0.345663302       0.345620105          8.64050263e-05     7.05974e+09     9.61231e+08     9.86412e-07             
1378    0.345749718       0.34570651           8.64266275e-05     7.12741e+09     9.70725e+08     9.86696e-07             
1379    0.345836156       0.345792937          8.64482342e-05     7.1951e+09      9.80124e+08     9.86877e-07             
1380    0.345922615       0.345879385          8.64698463e-05     7.26281e+09     9.89528e+08     9.87059e-07             
1381    0.346009095       0.345965855          8.64914637e-05     7.33053e+09     9.98938e+08     9.8724e-07              
1382    0.346095597       0.346052346          8.65130866e-05     7.39827e+09     1.00835e+09     9.87421e-07             
1383    0.346182121       0.346138859          8.65347149e-05     7.46602e+09     1.01778e+09     9.87602e-07             
1384    0.346268667       0.346225394          8.65563485e-05     7.52253e+09     1.02567e+09     9.87784e-07             
1385    0.346355234       0.346311951          8.65779876e-05     7.47129e+09     1.01887e+09     9.87965e-07             
1386    0.346441823       0.346398528          8.65996321e-05     7.39315e+09     1.0084e+09      9.88147e-07             
1387    0.346528433       0.346485128          8.6621282e-05      7.31499e+09     9.9792e+08      9.88328e-07             
1388    0.346615065       0.346571749          8.66429374e-05     7.23682e+09     9.87437e+08     9.88509e-07             
1389    0.346701719       0.346658392          8.66645981e-05     7.15862e+09     9.76947e+08     9.88691e-07             
1390    0.346788395       0.346745057          8.66862642e-05     7.08041e+09     9.6645e+08      9.88873e-07             
1391    0.346875092       0.346831743          8.67079358e-05     7.00217e+09     9.55947e+08     9.89054e-07             
1392    0.346961811       0.346918451          8.67296128e-05     6.92392e+09     9.45437e+08     9.89236e-07             
1393    0.347048551       0.347005181          8.67512952e-05     6.84565e+09     9.34921e+08     9.89418e-07             
1394    0.347135313       0.347091932          8.6772983e-05      6.76736e+09     9.24398e+08     9.896e-07               
1395    0.347222097       0.347178705          8.67946763e-05     6.68904e+09     9.13869e+08     9.89781e-07             
1396    0.347308902       0.3472655            8.68163749e-05     6.61071e+09     9.03333e+08     9.89963e-07             
1397    0.34739573        0.347352316          8.6838079e-05      6.53236e+09     8.92791e+08     9.90145e-07             
1398    0.347482579       0.347439154          8.68597885e-05     6.45399e+09     8.82242e+08     9.90327e-07             
1399    0.347569449       0.347526014          8.68815035e-05     6.3756e+09      8.71686e+08     9.90509e-07             
1400    0.347656342       0.347612895          8.69032239e-05     6.3074e+09      8.62521e+08     9.90691e-07             
1401    0.347743256       0.347699799          8.69249497e-05     6.32416e+09     8.64971e+08     9.90873e-07             
1402    0.347830192       0.347786724          8.69466809e-05     6.35994e+09     8.70025e+08     9.91055e-07             
1403    0.347917149       0.34787367           8.69684176e-05     6.39573e+09     8.75082e+08     9.91238e-07             
1404    0.348004128       0.347960639          8.69901597e-05     6.43153e+09     8.80142e+08     9.9142e-07              
1405    0.348091129       0.348047629          8.70119072e-05     6.46734e+09     8.85205e+08     9.91602e-07             
1406    0.348178152       0.348134641          8.70336602e-05     6.50316e+09     8.90271e+08     9.91785e-07             
1407    0.348265197       0.348221674          8.70554186e-05     6.53898e+09     8.9534e+08      9.91967e-07             
1408    0.348352263       0.34830873           8.70771825e-05     6.57482e+09     9.00412e+08     9.92149e-07             
1409    0.348439351       0.348395807          8.70989518e-05     6.61066e+09     9.05488e+08     9.92332e-07             
1410    0.348526461       0.348482906          8.71207265e-05     6.64651e+09     9.10566e+08     9.92514e-07             
1411    0.348613593       0.348570027          8.71425067e-05     6.68238e+09     9.15648e+08     9.92697e-07             
1412    0.348700746       0.348657169          8.71642923e-05     6.71825e+09     9.20732e+08     9.92879e-07             
1413    0.348787921       0.348744334          8.71860834e-05     6.75413e+09     9.2582e+08      9.93062e-07             
1414    0.348875118       0.34883152           8.72078799e-05     6.79002e+09     9.30914e+08     9.93249e-07             
1415    0.348962337       0.348918728          8.72296819e-05     6.82591e+09     9.36011e+08     9.93435e-07             
1416    0.349049577       0.349005957          8.72514893e-05     6.89122e+09     9.45144e+08     9.93621e-07             
1417    0.34913684        0.349093209          8.72733022e-05     7.17101e+09     9.83702e+08     9.93808e-07             
1418    0.349224124       0.349180482          8.72951205e-05     7.4938e+09      1.02817e+09     9.93994e-07             
1419    0.34931143        0.349267777          8.73169443e-05     7.81667e+09     1.07268e+09     9.94181e-07             
1420    0.349398758       0.349355094          8.73387735e-05     8.13963e+09     1.1172e+09      9.94368e-07             
1421    0.349486108       0.349442433          8.73606082e-05     8.46266e+09     1.16176e+09     9.94554e-07             
1422    0.349573479       0.349529793          8.73824484e-05     8.78577e+09     1.20634e+09     9.94741e-07             
1423    0.349660873       0.349617176          8.7404294e-05      9.10897e+09     1.25095e+09     9.94928e-07             
1424    0.349748288       0.34970458           8.7426145e-05      9.43224e+09     1.29559e+09     9.95115e-07             
1425    0.349835725       0.349792006          8.74480016e-05     9.7556e+09      1.34026e+09     9.95301e-07             
1426    0.349923184       0.349879454          8.74698636e-05     1.0079e+10      1.38496e+09     9.95488e-07             
1427    0.350010665       0.349966924          8.7491731e-05      1.04026e+10     1.42968e+09     9.95675e-07             
1428    0.350098167       0.350054416          8.7513604e-05      1.07262e+10     1.47443e+09     9.95862e-07             
1429    0.350185692       0.35014193           8.75354824e-05     1.10498e+10     1.51921e+09     9.96049e-07             
1430    0.350273238       0.350229465          8.75573662e-05     1.13736e+10     1.56401e+09     9.96236e-07             
