#This file contains the downward and upward spectral flux (per wavelength) at TOA and the #secondary eclipse depth (= planet to star flux ratio).
#Spectral fluxes given in [erg s^-1 cm^-3].
#bin     cent_lambda[um]   low_int_lambda[um]   delta_lambda[um]   F_down_at_TOA   F_up_at_TOA     #planet/star flux ratio  
292     0.263551577       0.263518641          6.58796603e-05     5.71977e+06     5.26548e+06     4.96972e-06             
293     0.263617465       0.263584521          6.58961302e-05     5.72125e+06     5.26634e+06     4.96925e-06             
294     0.263683369       0.263650417          6.59126043e-05     5.72273e+06     5.2672e+06      4.96877e-06             
295     0.26374929        0.26371633           6.59290824e-05     5.72421e+06     5.26806e+06     4.9683e-06              
296     0.263815227       0.263782259          6.59455647e-05     5.7257e+06      5.26891e+06     4.96782e-06             
297     0.263881181       0.263848204          6.59620511e-05     5.72718e+06     5.26977e+06     4.96734e-06             
298     0.263947152       0.263914166          6.59785416e-05     5.72795e+06     5.26997e+06     4.96686e-06             
299     0.264013138       0.263980145          6.59950362e-05     5.72063e+06     5.26273e+06     4.96638e-06             
300     0.264079142       0.26404614           6.6011535e-05      5.71102e+06     5.25339e+06     4.96591e-06             
301     0.264145161       0.264112152          6.60280379e-05     5.70141e+06     5.24404e+06     4.96543e-06             
302     0.264211198       0.26417818           6.60445449e-05     5.6918e+06      5.2347e+06      4.96495e-06             
