#This file contains the downward and upward spectral flux (per wavelength) at TOA and the #secondary eclipse depth (= planet to star flux ratio).
#Spectral fluxes given in [erg s^-1 cm^-3].
#bin     cent_lambda[um]   low_int_lambda[um]   delta_lambda[um]   F_down_at_TOA   F_up_at_TOA     #planet/star flux ratio  
8028    1.82257821        1.82235045           0.000455587612     1.06588e+11     6.15721e+10     4.18501e-06             
8029    1.82303386        1.82280603           0.000455701508     1.06475e+11     6.15257e+10     4.18629e-06             
8030    1.82348961        1.82326174           0.000455815434     1.06362e+11     6.14794e+10     4.18758e-06             
8031    1.82394549        1.82371755           0.000455929388     1.06249e+11     6.14331e+10     4.18887e-06             
8032    1.82440147        1.82417348           0.00045604337      1.06136e+11     6.13867e+10     4.19016e-06             
8033    1.82485757        1.82462952           0.000456157381     1.06023e+11     6.13404e+10     4.19146e-06             
8034    1.82531379        1.82508568           0.00045627142      1.0591e+11      6.12941e+10     4.19276e-06             
8035    1.82577012        1.82554195           0.000456385488     1.05797e+11     6.12478e+10     4.19407e-06             
8036    1.82622656        1.82599834           0.000456499584     1.05684e+11     6.12015e+10     4.19539e-06             
8037    1.82668312        1.82645484           0.000456613709     1.05571e+11     6.11552e+10     4.1967e-06              
8038    1.82713979        1.82691145           0.000456727863     1.05458e+11     6.11089e+10     4.19802e-06             
8039    1.82759657        1.82736818           0.000456842045     1.05345e+11     6.10627e+10     4.19935e-06             
8040    1.82805347        1.82782502           0.000456956255     1.05232e+11     6.10164e+10     4.20068e-06             
8041    1.82851048        1.82828198           0.000457070494     1.05118e+11     6.09701e+10     4.20201e-06             
8042    1.82896761        1.82873905           0.000457184762     1.05005e+11     6.09239e+10     4.20335e-06             
8043    1.82942485        1.82919623           0.000457299058     1.04892e+11     6.08776e+10     4.20469e-06             
8044    1.82988221        1.82965353           0.000457413383     1.04804e+11     6.08433e+10     4.20585e-06             
8045    1.83033968        1.83011094           0.000457527736     1.04758e+11     6.08282e+10     4.20668e-06             
8046    1.83079727        1.83056847           0.000457642118     1.04711e+11     6.08135e+10     4.20751e-06             
8047    1.83125496        1.83102611           0.000457756529     1.04665e+11     6.07988e+10     4.20834e-06             
8048    1.83171278        1.83148387           0.000457870968     1.04619e+11     6.07841e+10     4.20918e-06             
8049    1.83217071        1.83194174           0.000457985436     1.04573e+11     6.07694e+10     4.21001e-06             
8050    1.83262875        1.83239973           0.000458099932     1.04527e+11     6.07546e+10     4.21085e-06             
8051    1.83308691        1.83285783           0.000458214457     1.04481e+11     6.07399e+10     4.21169e-06             
8052    1.83354518        1.83331604           0.000458329011     1.04435e+11     6.07253e+10     4.21253e-06             
8053    1.83400356        1.83377437           0.000458443593     1.04389e+11     6.07106e+10     4.21337e-06             
8054    1.83446207        1.83423281           0.000458558204     1.04343e+11     6.06959e+10     4.21421e-06             
8055    1.83492068        1.83469137           0.000458672843     1.04297e+11     6.06812e+10     4.21506e-06             
8056    1.83537941        1.83515005           0.000458787511     1.0425e+11      6.06666e+10     4.21591e-06             
8057    1.83583826        1.83560883           0.000458902208     1.04204e+11     6.06519e+10     4.21676e-06             
8058    1.83629722        1.83606774           0.000459016934     1.04158e+11     6.06372e+10     4.21761e-06             
8059    1.83675629        1.83652675           0.000459131688     1.04112e+11     6.06226e+10     4.21846e-06             
8060    1.83721548        1.83698588           0.000459246471     1.03971e+11     6.05636e+10     4.22006e-06             
8061    1.83767478        1.83744513           0.000459361283     1.03692e+11     6.04398e+10     4.22277e-06             
8062    1.8381342         1.83790449           0.000459476123     1.03412e+11     6.03155e+10     4.22551e-06             
8063    1.83859373        1.83836397           0.000459590992     1.03131e+11     6.01912e+10     4.22827e-06             
8064    1.83905338        1.83882356           0.00045970589      1.02851e+11     6.00669e+10     4.23105e-06             
8065    1.83951315        1.83928326           0.000459820816     1.0257e+11      5.99426e+10     4.23384e-06             
8066    1.83997302        1.83974309           0.000459935771     1.02289e+11     5.98183e+10     4.23665e-06             
8067    1.84043302        1.84020302           0.000460050755     1.02009e+11     5.9694e+10      4.23948e-06             
8068    1.84089313        1.84066307           0.000460165768     1.01728e+11     5.95697e+10     4.24233e-06             
8069    1.84135335        1.84112324           0.000460280809     1.01447e+11     5.94454e+10     4.2452e-06              
8070    1.84181369        1.84158352           0.00046039588      1.01166e+11     5.93211e+10     4.24809e-06             
8071    1.84227414        1.84204391           0.000460510979     1.00885e+11     5.91969e+10     4.251e-06               
8072    1.84273471        1.84250443           0.000460626106     1.00604e+11     5.90726e+10     4.25393e-06             
8073    1.84319539        1.84296505           0.000460741263     1.00323e+11     5.89484e+10     4.25688e-06             
8074    1.84365619        1.84342579           0.000460856448     1.00042e+11     5.88241e+10     4.25985e-06             
8075    1.84411711        1.84388665           0.000460971662     9.97604e+10     5.86999e+10     4.26284e-06             
8076    1.84457814        1.84434762           0.000461086905     9.95622e+10     5.86146e+10     4.26511e-06             
8077    1.84503928        1.84480871           0.000461202177     9.9473e+10      5.85803e+10     4.26644e-06             
8078    1.84550054        1.84526991           0.000461317478     9.93844e+10     5.85462e+10     4.26776e-06             
8079    1.84596192        1.84573123           0.000461432807     9.92957e+10     5.85121e+10     4.26909e-06             
8080    1.84642341        1.84619266           0.000461548165     9.92069e+10     5.8479e+10      4.27048e-06             
8081    1.84688501        1.84665421           0.000461663552     9.91182e+10     5.84459e+10     4.27189e-06             
8082    1.84734673        1.84711587           0.000461778968     9.90294e+10     5.84129e+10     4.2733e-06              
8083    1.84780857        1.84757765           0.000461894413     9.89406e+10     5.83799e+10     4.27472e-06             
8084    1.84827052        1.84803955           0.000462009886     9.88518e+10     5.83468e+10     4.27614e-06             
8085    1.84873259        1.84850156           0.000462125389     9.8763e+10      5.83138e+10     4.27756e-06             
8086    1.84919477        1.84896368           0.00046224092      9.86741e+10     5.82808e+10     4.27899e-06             
8087    1.84965707        1.84942592           0.00046235648      9.85852e+10     5.82478e+10     4.28042e-06             
8088    1.85011949        1.84988828           0.00046247207      9.84963e+10     5.82147e+10     4.28186e-06             
8089    1.85058202        1.85035075           0.000462587688     9.84074e+10     5.81817e+10     4.2833e-06              
8090    1.85104466        1.85081334           0.000462703334     9.83184e+10     5.81487e+10     4.28474e-06             
8091    1.85150742        1.85127604           0.00046281901      9.82295e+10     5.81157e+10     4.28619e-06             
8092    1.8519703         1.85173886           0.000462934715     9.80257e+10     5.80291e+10     4.2887e-06              
8093    1.85243329        1.8522018            0.000463050449     9.76873e+10     5.78797e+10     4.29247e-06             
8094    1.8528964         1.85266485           0.000463166211     9.73486e+10     5.77301e+10     4.29628e-06             
8095    1.85335962        1.85312801           0.000463282003     9.70098e+10     5.75806e+10     4.30011e-06             
8096    1.85382296        1.85359129           0.000463397823     9.66709e+10     5.7431e+10      4.30398e-06             
8097    1.85428642        1.85405469           0.000463513673     9.63319e+10     5.72815e+10     4.30787e-06             
8098    1.85474999        1.85451821           0.000463629551     9.59929e+10     5.71319e+10     4.3118e-06              
8099    1.85521368        1.85498183           0.000463745459     9.56537e+10     5.69823e+10     4.31576e-06             
8100    1.85567748        1.85544558           0.000463861395     9.53145e+10     5.68328e+10     4.31975e-06             
8101    1.8561414         1.85590944           0.00046397736      9.49752e+10     5.66832e+10     4.32378e-06             
8102    1.85660544        1.85637342           0.000464093355     9.46358e+10     5.65336e+10     4.32783e-06             
8103    1.85706959        1.85683751           0.000464209378     9.42964e+10     5.6384e+10      4.33192e-06             
8104    1.85753386        1.85730172           0.00046432543      9.39568e+10     5.62345e+10     4.33604e-06             
8105    1.85799824        1.85776605           0.000464441512     9.36172e+10     5.60849e+10     4.3402e-06              
8106    1.85846274        1.85823049           0.000464557622     9.32774e+10     5.59353e+10     4.34439e-06             
8107    1.85892735        1.85869505           0.000464673762     9.29376e+10     5.57857e+10     4.34861e-06             
8108    1.85939209        1.85915972           0.00046478993      9.28778e+10     5.57667e+10     4.34993e-06             
8109    1.85985693        1.85962451           0.000464906127     9.31108e+10     5.58843e+10     4.34819e-06             
8110    1.8603219         1.86008942           0.000465022354     9.33438e+10     5.60018e+10     4.34646e-06             
8111    1.86078698        1.86055444           0.00046513861      9.35769e+10     5.61194e+10     4.34474e-06             
8112    1.86125218        1.86101958           0.000465254894     9.381e+10       5.62369e+10     4.34302e-06             
8113    1.86171749        1.86148483           0.000465371208     9.40432e+10     5.63545e+10     4.34131e-06             
8114    1.86218292        1.8619502            0.000465487551     9.42765e+10     5.64721e+10     4.3396e-06              
8115    1.86264846        1.86241569           0.000465603923     9.45098e+10     5.65902e+10     4.33794e-06             
8116    1.86311413        1.86288129           0.000465720324     9.47432e+10     5.6709e+10      4.33634e-06             
8117    1.8635799         1.86334701           0.000465836754     9.49766e+10     5.68278e+10     4.33474e-06             
8118    1.8640458         1.86381285           0.000465953213     9.52101e+10     5.69466e+10     4.33315e-06             
8119    1.86451181        1.8642788            0.000466069701     9.54437e+10     5.70655e+10     4.33157e-06             
8120    1.86497794        1.86474487           0.000466186219     9.56773e+10     5.71843e+10     4.32999e-06             
8121    1.86544418        1.86521106           0.000466302765     9.5911e+10      5.73032e+10     4.32843e-06             
8122    1.86591054        1.86567736           0.000466419341     9.61447e+10     5.74221e+10     4.32686e-06             
8123    1.86637702        1.86614378           0.000466535946     9.63784e+10     5.7541e+10      4.32531e-06             
8124    1.86684362        1.86661032           0.00046665258      9.64111e+10     5.75663e+10     4.32574e-06             
8125    1.86731033        1.86707697           0.000466769243     9.62571e+10     5.75046e+10     4.32802e-06             
8126    1.86777715        1.86754374           0.000466885935     9.61031e+10     5.74429e+10     4.33031e-06             
8127    1.8682441         1.86801063           0.000467002657     9.5949e+10      5.73813e+10     4.3326e-06              
8128    1.86871116        1.86847763           0.000467119407     9.57949e+10     5.73196e+10     4.33491e-06             
8129    1.86917834        1.86894475           0.000467236187     9.56408e+10     5.72579e+10     4.33722e-06             
8130    1.86964563        1.86941198           0.000467352996     9.54866e+10     5.71962e+10     4.33955e-06             
8131    1.87011304        1.86987934           0.000467469834     9.53323e+10     5.71345e+10     4.34188e-06             
8132    1.87058057        1.87034681           0.000467586702     9.51781e+10     5.70728e+10     4.34422e-06             
8133    1.87104822        1.87081439           0.000467703599     9.50238e+10     5.70111e+10     4.34657e-06             
8134    1.87151598        1.8712821            0.000467820525     9.48694e+10     5.69495e+10     4.34893e-06             
8135    1.87198386        1.87174992           0.00046793748      9.47151e+10     5.68878e+10     4.3513e-06              
8136    1.87245185        1.87221786           0.000468054464     9.45606e+10     5.6826e+10      4.35368e-06             
8137    1.87291997        1.87268591           0.000468171478     9.44062e+10     5.67643e+10     4.35607e-06             
8138    1.8733882         1.87315408           0.00046828852      9.42517e+10     5.67026e+10     4.35846e-06             
8139    1.87385654        1.87362237           0.000468405593     9.40974e+10     5.6641e+10      4.36087e-06             
8140    1.87432501        1.87409078           0.000468522694     9.4054e+10      5.66311e+10     4.36211e-06             
8141    1.87479359        1.8745593            0.000468639825     9.41026e+10     5.66638e+10     4.36238e-06             
8142    1.87526229        1.87502794           0.000468756985     9.41511e+10     5.66966e+10     4.36266e-06             
8143    1.8757311         1.8754967            0.000468874174     9.41997e+10     5.67294e+10     4.36293e-06             
8144    1.87620004        1.87596557           0.000468991392     9.42482e+10     5.67622e+10     4.3632e-06              
8145    1.87666909        1.87643456           0.00046910864      9.42968e+10     5.6795e+10      4.36348e-06             
8146    1.87713825        1.87690367           0.000469225917     9.43454e+10     5.68278e+10     4.36375e-06             
8147    1.87760754        1.8773729            0.000469343224     9.4394e+10      5.68607e+10     4.36402e-06             
8148    1.87807694        1.87784224           0.00046946056      9.44426e+10     5.68935e+10     4.36429e-06             
8149    1.87854646        1.8783117            0.000469577925     9.44913e+10     5.69264e+10     4.36456e-06             
8150    1.8790161         1.87878128           0.000469695319     9.45399e+10     5.69592e+10     4.36484e-06             
8151    1.87948585        1.87925097           0.000469812743     9.45886e+10     5.69917e+10     4.36508e-06             
8152    1.87995572        1.87972079           0.000469930196     9.46372e+10     5.70242e+10     4.36532e-06             
8153    1.88042571        1.88019072           0.000470047679     9.46859e+10     5.70567e+10     4.36556e-06             
8154    1.88089582        1.88066076           0.000470165191     9.47346e+10     5.70892e+10     4.36581e-06             
8155    1.88136604        1.88113093           0.000470282732     9.47831e+10     5.71216e+10     4.36605e-06             
8156    1.88183638        1.88160121           0.000470400303     9.4798e+10      5.71384e+10     4.36665e-06             
8157    1.88230684        1.88207161           0.000470517903     9.47881e+10     5.71437e+10     4.36751e-06             
8158    1.88277742        1.88254213           0.000470635532     9.47781e+10     5.71489e+10     4.36837e-06             
8159    1.88324811        1.88301277           0.000470753191     9.47681e+10     5.71542e+10     4.36923e-06             
8160    1.88371892        1.88348352           0.00047087088      9.47581e+10     5.71594e+10     4.37009e-06             
8161    1.88418985        1.88395439           0.000470988597     9.47481e+10     5.71647e+10     4.37096e-06             
8162    1.8846609         1.88442538           0.000471106344     9.47381e+10     5.717e+10       4.37182e-06             
8163    1.88513207        1.88489648           0.000471224121     9.47281e+10     5.71753e+10     4.37269e-06             
8164    1.88560335        1.88536771           0.000471341927     9.47181e+10     5.71805e+10     4.37355e-06             
8165    1.88607475        1.88583905           0.000471459763     9.47081e+10     5.71858e+10     4.37442e-06             
8166    1.88654627        1.88631051           0.000471577627     9.46981e+10     5.71911e+10     4.37529e-06             
8167    1.88701791        1.88678209           0.000471695522     9.46881e+10     5.71964e+10     4.37615e-06             
8168    1.88748966        1.88725378           0.000471813446     9.46781e+10     5.72017e+10     4.37702e-06             
8169    1.88796153        1.8877256            0.000471931399     9.46681e+10     5.7207e+10      4.37789e-06             
8170    1.88843352        1.88819753           0.000472049382     9.46581e+10     5.72123e+10     4.37876e-06             
8171    1.88890563        1.88866958           0.000472167394     9.4648e+10      5.72176e+10     4.37963e-06             
8172    1.88937786        1.88914174           0.000472285436     9.46339e+10     5.72211e+10     4.38055e-06             
8173    1.8898502         1.88961403           0.000472403508     9.46172e+10     5.72233e+10     4.38149e-06             
8174    1.89032266        1.89008643           0.000472521608     9.46004e+10     5.72254e+10     4.38244e-06             
8175    1.89079525        1.89055896           0.000472639739     9.45836e+10     5.72276e+10     4.38338e-06             
8176    1.89126794        1.89103159           0.000472757899     9.45668e+10     5.72298e+10     4.38433e-06             
8177    1.89174076        1.89150435           0.000472876088     9.455e+10       5.72321e+10     4.38528e-06             
8178    1.8922137         1.89197723           0.000472994307     9.45332e+10     5.72343e+10     4.38623e-06             
8179    1.89268675        1.89245022           0.000473112556     9.45164e+10     5.72365e+10     4.38718e-06             
8180    1.89315992        1.89292334           0.000473230834     9.44996e+10     5.72387e+10     4.38813e-06             
8181    1.89363321        1.89339657           0.000473349142     9.44827e+10     5.72409e+10     4.38908e-06             
8182    1.89410662        1.89386992           0.000473467479     9.44659e+10     5.72432e+10     4.39003e-06             
8183    1.89458015        1.89434338           0.000473585846     9.44491e+10     5.72454e+10     4.39099e-06             
8184    1.89505379        1.89481697           0.000473704242     9.44323e+10     5.72476e+10     4.39194e-06             
8185    1.89552756        1.89529067           0.000473822668     9.44154e+10     5.72499e+10     4.3929e-06              
8186    1.89600144        1.8957645            0.000473941124     9.43986e+10     5.72531e+10     4.39392e-06             
8187    1.89647544        1.89623844           0.000474059609     9.43816e+10     5.72571e+10     4.39503e-06             
8188    1.89694956        1.8967125            0.000474178124     9.43523e+10     5.72554e+10     4.39626e-06             
8189    1.89742379        1.89718667           0.000474296669     9.43157e+10     5.72504e+10     4.39758e-06             
8190    1.89789815        1.89766097           0.000474415243     9.42791e+10     5.72454e+10     4.3989e-06              
8191    1.89837262        1.89813539           0.000474533847     9.42425e+10     5.72403e+10     4.40022e-06             
8192    1.89884722        1.89860992           0.00047465248      9.42059e+10     5.72353e+10     4.40154e-06             
8193    1.89932193        1.89908457           0.000474771143     9.41693e+10     5.72303e+10     4.40287e-06             
8194    1.89979676        1.89955934           0.000474889836     9.41327e+10     5.72253e+10     4.40419e-06             
8195    1.90027171        1.90003423           0.000475008559     9.40961e+10     5.72202e+10     4.40552e-06             
8196    1.90074678        1.90050924           0.000475127311     9.40594e+10     5.72152e+10     4.40685e-06             
8197    1.90122196        1.90098437           0.000475246092     9.40228e+10     5.72102e+10     4.40818e-06             
8198    1.90169727        1.90145962           0.000475364904     9.39861e+10     5.72051e+10     4.40951e-06             
8199    1.90217269        1.90193498           0.000475483745     9.39495e+10     5.72001e+10     4.41085e-06             
8200    1.90264824        1.90241046           0.000475602616     9.39128e+10     5.71951e+10     4.41218e-06             
8201    1.9031239         1.90288607           0.000475721517     9.38761e+10     5.71901e+10     4.41352e-06             
8202    1.90359968        1.90336179           0.000475840447     9.38394e+10     5.7185e+10      4.41486e-06             
8203    1.90407558        1.90383763           0.000475959407     9.38033e+10     5.71803e+10     4.41619e-06             
8204    1.9045516         1.90431359           0.000476078397     9.3794e+10      5.7188e+10      4.41722e-06             
8205    1.90502774        1.90478967           0.000476197417     9.37991e+10     5.72024e+10     4.41809e-06             
8206    1.90550399        1.90526586           0.000476316466     9.38043e+10     5.72168e+10     4.41896e-06             
8207    1.90598037        1.90574218           0.000476435545     9.38095e+10     5.72312e+10     4.41983e-06             
8208    1.90645686        1.90621862           0.000476554654     9.38146e+10     5.72456e+10     4.4207e-06              
8209    1.90693348        1.90669517           0.000476673793     9.38198e+10     5.726e+10       4.42156e-06             
8210    1.90741021        1.90717184           0.000476792961     9.3825e+10      5.72744e+10     4.42243e-06             
8211    1.90788706        1.90764864           0.000476912159     9.38301e+10     5.72888e+10     4.4233e-06              
8212    1.90836404        1.90812555           0.000477031388     9.38353e+10     5.73033e+10     4.42417e-06             
8213    1.90884113        1.90860258           0.000477150645     9.38405e+10     5.73177e+10     4.42504e-06             
8214    1.90931834        1.90907973           0.000477269933     9.38457e+10     5.73321e+10     4.42592e-06             
8215    1.90979567        1.909557             0.00047738925      9.38508e+10     5.73466e+10     4.42679e-06             
8216    1.91027312        1.91003439           0.000477508598     9.3856e+10      5.7361e+10      4.42766e-06             
8217    1.91075068        1.9105119            0.000477627975     9.38612e+10     5.73755e+10     4.42853e-06             
8218    1.91122837        1.91098953           0.000477747382     9.38664e+10     5.73899e+10     4.4294e-06              
8219    1.91170618        1.91146728           0.000477866819     9.3869e+10      5.74032e+10     4.4303e-06              
8220    1.91218411        1.91194514           0.000477986286     9.37858e+10     5.73767e+10     4.43218e-06             
8221    1.91266215        1.91242313           0.000478105782     9.36608e+10     5.73309e+10     4.43456e-06             
8222    1.91314032        1.91290123           0.000478225309     9.35357e+10     5.72868e+10     4.43707e-06             
8223    1.9136186         1.91337946           0.000478344865     9.34106e+10     5.72427e+10     4.43959e-06             
8224    1.91409701        1.9138578            0.000478464451     9.32855e+10     5.71986e+10     4.44212e-06             
8225    1.91457553        1.91433627           0.000478584067     9.31604e+10     5.71544e+10     4.44465e-06             
8226    1.91505417        1.91481485           0.000478703713     9.30352e+10     5.71103e+10     4.44719e-06             
8227    1.91553294        1.91529356           0.000478823389     9.291e+10       5.70661e+10     4.44974e-06             
8228    1.91601182        1.91577238           0.000478943095     9.27847e+10     5.70219e+10     4.4523e-06              
8229    1.91649082        1.91625132           0.000479062831     9.26595e+10     5.69777e+10     4.45486e-06             
8230    1.91696995        1.91673039           0.000479182596     9.25342e+10     5.69334e+10     4.45743e-06             
8231    1.91744919        1.91720957           0.000479302392     9.24088e+10     5.68892e+10     4.46001e-06             
8232    1.91792855        1.91768887           0.000479422218     9.22835e+10     5.68449e+10     4.46259e-06             
8233    1.91840803        1.91816829           0.000479542073     9.21581e+10     5.68007e+10     4.46518e-06             
8234    1.91888764        1.91864784           0.000479661959     9.20326e+10     5.67564e+10     4.46778e-06             
8235    1.91936736        1.9191275            0.000479781874     9.19062e+10     5.67116e+10     4.4704e-06              
8236    1.9198472         1.91960728           0.00047990182      9.17555e+10     5.66556e+10     4.47332e-06             
8237    1.92032716        1.92008718           0.000480021795     9.1594e+10      5.65946e+10     4.47638e-06             
8238    1.92080724        1.9205672            0.000480141801     9.14325e+10     5.65336e+10     4.47945e-06             
8239    1.92128745        1.92104734           0.000480261836     9.1271e+10      5.64726e+10     4.48254e-06             
8240    1.92176777        1.92152761           0.000480381902     9.11094e+10     5.64115e+10     4.48563e-06             
8241    1.92224821        1.92200799           0.000480501997     9.09478e+10     5.63504e+10     4.48874e-06             
8242    1.92272877        1.92248849           0.000480622123     9.07861e+10     5.62893e+10     4.49185e-06             
8243    1.92320945        1.92296911           0.000480742278     9.06244e+10     5.62282e+10     4.49498e-06             
8244    1.92369026        1.92344985           0.000480862464     9.04627e+10     5.6167e+10      4.49812e-06             
8245    1.92417118        1.92393072           0.000480982679     9.03009e+10     5.61059e+10     4.50127e-06             
8246    1.92465222        1.9244117            0.000481102925     9.01391e+10     5.60447e+10     4.50444e-06             
8247    1.92513338        1.9248928            0.000481223201     8.99772e+10     5.59835e+10     4.50761e-06             
8248    1.92561467        1.92537403           0.000481343506     8.98153e+10     5.59223e+10     4.5108e-06              
8249    1.92609607        1.92585537           0.000481463842     8.96534e+10     5.5861e+10      4.514e-06               
8250    1.9265776         1.92633683           0.000481584208     8.94914e+10     5.57997e+10     4.51721e-06             
8251    1.92705924        1.92681842           0.000481704604     8.93363e+10     5.57417e+10     4.52034e-06             
8252    1.927541          1.92730012           0.00048182503      8.93251e+10     5.57503e+10     4.52161e-06             
8253    1.92802289        1.92778195           0.000481945487     8.93711e+10     5.57856e+10     4.52214e-06             
8254    1.9285049         1.92826389           0.000482065973     8.94172e+10     5.58208e+10     4.52266e-06             
8255    1.92898702        1.92874596           0.00048218649      8.94633e+10     5.5856e+10      4.52319e-06             
8256    1.92946927        1.92922814           0.000482307036     8.95094e+10     5.58913e+10     4.52371e-06             
8257    1.92995164        1.92971045           0.000482427613     8.95555e+10     5.59273e+10     4.5243e-06              
8258    1.93043412        1.93019288           0.00048254822      8.96016e+10     5.59638e+10     4.52492e-06             
8259    1.93091673        1.93067543           0.000482668857     8.96477e+10     5.60003e+10     4.52554e-06             
8260    1.93139946        1.9311581            0.000482789524     8.96938e+10     5.60368e+10     4.52616e-06             
8261    1.93188231        1.93164089           0.000482910222     8.97399e+10     5.60733e+10     4.52678e-06             
8262    1.93236528        1.9321238            0.000483030949     8.97861e+10     5.61098e+10     4.5274e-06              
8263    1.93284837        1.93260683           0.000483151707     8.98323e+10     5.61464e+10     4.52802e-06             
8264    1.93333159        1.93308998           0.000483272495     8.98784e+10     5.61829e+10     4.52864e-06             
8265    1.93381492        1.93357325           0.000483393313     8.99246e+10     5.62195e+10     4.52926e-06             
8266    1.93429837        1.93405664           0.000483514161     8.99708e+10     5.6256e+10      4.52988e-06             
8267    1.93478195        1.93454016           0.00048363504      9.00013e+10     5.62853e+10     4.5307e-06              
8268    1.93526564        1.93502379           0.000483755949     8.97646e+10     5.61905e+10     4.535e-06               
8269    1.93574946        1.93550755           0.000483876887     8.94318e+10     5.60511e+10     4.54058e-06             
8270    1.9362334         1.93599143           0.000483997857     8.90989e+10     5.59116e+10     4.5462e-06              
8271    1.93671745        1.93647542           0.000484118856     8.87659e+10     5.5772e+10      4.55186e-06             
8272    1.93720163        1.93695954           0.000484239886     8.84329e+10     5.56324e+10     4.55757e-06             
8273    1.93768593        1.93744378           0.000484360946     8.80997e+10     5.54927e+10     4.56332e-06             
8274    1.93817036        1.93792814           0.000484482036     8.77665e+10     5.53529e+10     4.56911e-06             
8275    1.9386549         1.93841263           0.000484603157     8.74332e+10     5.52131e+10     4.57494e-06             
8276    1.93913956        1.93889723           0.000484724307     8.70998e+10     5.50732e+10     4.58082e-06             
8277    1.93962435        1.93938195           0.000484845488     8.67663e+10     5.49333e+10     4.58674e-06             
8278    1.94010925        1.9398668            0.0004849667       8.64327e+10     5.47933e+10     4.5927e-06              
8279    1.94059428        1.94035177           0.000485087942     8.60991e+10     5.46533e+10     4.59872e-06             
8280    1.94107943        1.94083685           0.000485209214     8.57654e+10     5.45131e+10     4.60478e-06             
8281    1.9415647         1.94132206           0.000485330516     8.54316e+10     5.4373e+10      4.61088e-06             
8282    1.94205009        1.94180739           0.000485451848     8.50977e+10     5.42327e+10     4.61703e-06             
8283    1.9425356         1.94229285           0.000485573211     8.47846e+10     5.41021e+10     4.62292e-06             
8284    1.94302124        1.94277842           0.000485694605     8.47675e+10     5.41092e+10     4.62446e-06             
8285    1.94350699        1.94326411           0.000485816028     8.48464e+10     5.41608e+10     4.62457e-06             
8286    1.94399287        1.94374993           0.000485937482     8.49254e+10     5.42125e+10     4.62468e-06             
8287    1.94447887        1.94423587           0.000486058967     8.50044e+10     5.42643e+10     4.62479e-06             
8288    1.94496499        1.94472193           0.000486180481     8.50834e+10     5.4316e+10      4.6249e-06              
8289    1.94545123        1.94520811           0.000486302027     8.51624e+10     5.43678e+10     4.62501e-06             
8290    1.94593759        1.94569441           0.000486423602     8.52415e+10     5.44195e+10     4.62512e-06             
8291    1.94642407        1.94618083           0.000486545208     8.53205e+10     5.44713e+10     4.62523e-06             
8292    1.94691068        1.94666738           0.000486666844     8.53996e+10     5.45232e+10     4.62535e-06             
8293    1.94739741        1.94715404           0.000486788511     8.54787e+10     5.45755e+10     4.6255e-06              
8294    1.94788426        1.94764083           0.000486910208     8.55578e+10     5.46278e+10     4.62565e-06             
8295    1.94837123        1.94812774           0.000487031936     8.5637e+10      5.46801e+10     4.6258e-06              
8296    1.94885832        1.94861477           0.000487153694     8.57162e+10     5.47324e+10     4.62595e-06             
8297    1.94934554        1.94910193           0.000487275482     8.57953e+10     5.47847e+10     4.6261e-06              
8298    1.94983287        1.9495892            0.000487397301     8.58745e+10     5.48371e+10     4.62625e-06             
8299    1.95032033        1.9500766            0.00048751915      8.59577e+10     5.48913e+10     4.62635e-06             
8300    1.95080791        1.95056412           0.00048764103      8.60884e+10     5.49677e+10     4.62575e-06             
8301    1.95129561        1.95105176           0.00048776294      8.6233e+10      5.50505e+10     4.62495e-06             
8302    1.95178344        1.95153952           0.000487884881     8.63776e+10     5.51334e+10     4.62416e-06             
8303    1.95227138        1.95202741           0.000488006852     8.65223e+10     5.52163e+10     4.62337e-06             
8304    1.95275945        1.95251542           0.000488128854     8.6667e+10      5.52992e+10     4.62258e-06             
8305    1.95324764        1.95300354           0.000488250886     8.68118e+10     5.53822e+10     4.6218e-06              
8306    1.95373595        1.9534918            0.000488372949     8.69566e+10     5.54652e+10     4.62102e-06             
8307    1.95422439        1.95398017           0.000488495042     8.71014e+10     5.55482e+10     4.62024e-06             
8308    1.95471294        1.95446866           0.000488617166     8.72462e+10     5.56313e+10     4.61947e-06             
8309    1.95520162        1.95495728           0.00048873932      8.73911e+10     5.57144e+10     4.6187e-06              
8310    1.95569042        1.95544602           0.000488861505     8.7536e+10      5.57975e+10     4.61793e-06             
8311    1.95617934        1.95593488           0.00048898372      8.7681e+10      5.58807e+10     4.61717e-06             
8312    1.95666839        1.95642387           0.000489105966     8.7826e+10      5.59639e+10     4.6164e-06              
8313    1.95715755        1.95691297           0.000489228243     8.7971e+10      5.60471e+10     4.61565e-06             
8314    1.95764684        1.9574022            0.00048935055      8.81161e+10     5.61304e+10     4.61489e-06             
8315    1.95813626        1.95789155           0.000489472888     8.82497e+10     5.62082e+10     4.6143e-06              
8316    1.95862579        1.95838102           0.000489595256     8.8264e+10      5.62305e+10     4.61539e-06             
8317    1.95911545        1.95887062           0.000489717655     8.82469e+10     5.62382e+10     4.61691e-06             
8318    1.95960523        1.95936034           0.000489840084     8.82298e+10     5.62459e+10     4.61843e-06             
8319    1.96009513        1.95985018           0.000489962544     8.82127e+10     5.62535e+10     4.61996e-06             
8320    1.96058515        1.96034014           0.000490085035     8.81956e+10     5.62612e+10     4.62148e-06             
8321    1.9610753         1.96083022           0.000490207556     8.81785e+10     5.62689e+10     4.62301e-06             
8322    1.96156557        1.96132043           0.000490330108     8.81614e+10     5.62765e+10     4.62453e-06             
