#This file contains the downward and upward spectral flux (per wavelength) at TOA and the #secondary eclipse depth (= planet to star flux ratio).
#Spectral fluxes given in [erg s^-1 cm^-3].
#bin     cent_lambda[um]   low_int_lambda[um]   delta_lambda[um]   F_down_at_TOA   F_up_at_TOA     #planet/star flux ratio  
150     0.254360747       0.25432896           6.358224e-05       2.59051e+06     1.88685e+06     4.02383e-06             
151     0.254424337       0.254392542          6.35981356e-05     2.62495e+06     1.91135e+06     4.0226e-06              
152     0.254487943       0.25445614           6.36140351e-05     2.6594e+06      1.93584e+06     4.02137e-06             
153     0.254551565       0.254519754          6.36299386e-05     2.69386e+06     1.96032e+06     4.02013e-06             
154     0.254615203       0.254583384          6.36458461e-05     2.72786e+06     1.98446e+06     4.0189e-06              
155     0.254678857       0.25464703           6.36617576e-05     2.69363e+06     1.95895e+06     4.01766e-06             
156     0.254742527       0.254710692          6.3677673e-05      2.61069e+06     1.89805e+06     4.01643e-06             
157     0.254806212       0.25477437           6.36935924e-05     2.52773e+06     1.83717e+06     4.01519e-06             
158     0.254869914       0.254838063          6.37095158e-05     2.44476e+06     1.77632e+06     4.01396e-06             
159     0.254933631       0.254901773          6.37254432e-05     2.36176e+06     1.71548e+06     4.01272e-06             
160     0.254997365       0.254965498          6.37413745e-05     2.27874e+06     1.65467e+06     4.01148e-06             
161     0.255061114       0.25502924           6.37573099e-05     2.1957e+06      1.59388e+06     4.01024e-06             
162     0.25512488        0.255092997          6.37732492e-05     2.11264e+06     1.53311e+06     4.009e-06               
163     0.255188661       0.25515677           6.37891925e-05     2.02956e+06     1.47237e+06     4.00776e-06             
164     0.255252458       0.255220559          6.38051398e-05     1.94646e+06     1.41164e+06     4.00652e-06             
165     0.255316271       0.255284364          6.38210911e-05     1.86333e+06     1.35094e+06     4.00528e-06             
166     0.2553801         0.255348186          6.38370464e-05     1.78019e+06     1.29026e+06     4.00404e-06             
167     0.255443945       0.255412023          6.38530056e-05     1.69702e+06     1.2296e+06      4.0028e-06              
168     0.255507806       0.255475876          6.38689689e-05     1.61384e+06     1.16897e+06     4.00156e-06             
169     0.255571683       0.255539745          6.38849361e-05     1.53063e+06     1.10835e+06     4.00031e-06             
170     0.255635576       0.25560363           6.39009074e-05     1.44786e+06     1.04809e+06     3.99907e-06             
171     0.255699485       0.25566753           6.39168826e-05     1.40344e+06     1.01562e+06     3.99783e-06             
172     0.25576341        0.255731447          6.39328618e-05     1.38363e+06     1.00097e+06     3.99658e-06             
173     0.255827351       0.25579538           6.3948845e-05      1.36382e+06     986328          3.99534e-06             
174     0.255891307       0.255859329          6.39648323e-05     1.344e+06       971691          3.99409e-06             
175     0.25595528        0.255923294          6.39808235e-05     1.32417e+06     957059          3.99285e-06             
176     0.256019269       0.255987275          6.39968187e-05     1.30434e+06     942432          3.9916e-06              
177     0.256083274       0.256051271          6.40128179e-05     1.2845e+06      927810          3.99035e-06             
178     0.256147295       0.256115284          6.40288211e-05     1.26466e+06     913193          3.9891e-06              
179     0.256211332       0.256179313          6.40448283e-05     1.24482e+06     898582          3.98786e-06             
180     0.256275384       0.256243358          6.40608395e-05     1.22497e+06     883976          3.98661e-06             
181     0.256339453       0.256307419          6.40768547e-05     1.20511e+06     869375          3.98536e-06             
182     0.256403538       0.256371496          6.40928739e-05     1.18525e+06     854780          3.98411e-06             
183     0.256467639       0.256435589          6.41088971e-05     1.16539e+06     840190          3.98286e-06             
184     0.256531756       0.256499697          6.41249244e-05     1.14552e+06     825605          3.98161e-06             
185     0.256595889       0.256563822          6.41409556e-05     1.12564e+06     811025          3.98036e-06             
186     0.256660038       0.256627963          6.41569908e-05     1.10613e+06     796713          3.9791e-06              
187     0.256724203       0.25669212           6.41730301e-05     1.10715e+06     797201          3.97785e-06             
188     0.256788384       0.256756293          6.41890733e-05     1.12005e+06     806231          3.9766e-06              
189     0.256852581       0.256820482          6.42051206e-05     1.13294e+06     815257          3.97534e-06             
190     0.256916794       0.256884688          6.42211719e-05     1.14584e+06     824279          3.97409e-06             
191     0.256981023       0.256948909          6.42372272e-05     1.15874e+06     833298          3.97283e-06             
192     0.257045269       0.257013146          6.42532865e-05     1.17165e+06     842313          3.97158e-06             
193     0.25710953        0.257077399          6.42693498e-05     1.18456e+06     851324          3.97032e-06             
194     0.257173807       0.257141669          6.42854171e-05     1.19747e+06     860332          3.96907e-06             
195     0.257238101       0.257205954          6.43014885e-05     1.21039e+06     869336          3.96781e-06             
196     0.25730241        0.257270255          6.43175639e-05     1.22331e+06     878336          3.96655e-06             
197     0.257366736       0.257334573          6.43336433e-05     1.23623e+06     887333          3.96529e-06             
198     0.257431077       0.257398907          6.43497267e-05     1.24915e+06     896326          3.96404e-06             
199     0.257495435       0.257463256          6.43658141e-05     1.26208e+06     905315          3.96278e-06             
200     0.257559809       0.257527622          6.43819055e-05     1.27502e+06     914301          3.96152e-06             
201     0.257624199       0.257592004          6.4398001e-05      1.28795e+06     923283          3.96026e-06             
202     0.257688605       0.257656402          6.44141005e-05     1.30042e+06     931926          3.959e-06               
203     0.257753027       0.257720816          6.44302041e-05     1.29405e+06     927063          3.95773e-06             
204     0.257817466       0.257785246          6.44463116e-05     1.27785e+06     915170          3.95647e-06             
205     0.25788192        0.257849693          6.44624232e-05     1.26166e+06     903280          3.95521e-06             
