#This file contains the downward and upward spectral flux (per wavelength) at TOA and the #secondary eclipse depth (= planet to star flux ratio).
#Spectral fluxes given in [erg s^-1 cm^-3].
#bin     cent_lambda[um]   low_int_lambda[um]   delta_lambda[um]   F_down_at_TOA   F_up_at_TOA     #planet/star flux ratio  
1177    0.328807159       0.328766068          8.2191517e-05      2.3903e+09      8.35709e+08     1.284e-06               
1178    0.328889361       0.32884826           8.22120649e-05     2.39562e+09     8.38378e+08     1.28524e-06             
1179    0.328971583       0.328930472          8.22326179e-05     2.40094e+09     8.39249e+08     1.28372e-06             
1180    0.329053826       0.329012704          8.22531761e-05     2.40626e+09     8.40661e+08     1.28304e-06             
1181    0.329136089       0.329094958          8.22737394e-05     2.41158e+09     8.42239e+08     1.28261e-06             
1182    0.329218373       0.329177231          8.22943078e-05     2.41691e+09     8.43563e+08     1.2818e-06              
1183    0.329300678       0.329259526          8.23148814e-05     2.42224e+09     8.44467e+08     1.28035e-06             
1184    0.329383003       0.32934184           8.23354601e-05     2.42757e+09     8.45958e+08     1.27979e-06             
1185    0.329465349       0.329424176          8.2356044e-05      2.43289e+09     8.46158e+08     1.27729e-06             
1186    0.329547715       0.329506532          8.2376633e-05      2.43823e+09     8.48104e+08     1.27743e-06             
1187    0.329630102       0.329588909          8.23972272e-05     2.44356e+09     8.49739e+08     1.2771e-06              
1188    0.32971251        0.329671306          8.24178265e-05     2.44889e+09     8.50717e+08     1.27578e-06             
1189    0.329794938       0.329753724          8.24384309e-05     2.45423e+09     8.5218e+08      1.2752e-06              
1190    0.329877386       0.329836162          8.24590405e-05     2.45956e+09     8.52956e+08     1.27359e-06             
1191    0.329959856       0.329918621          8.24796553e-05     2.4649e+09      8.53811e+08     1.27211e-06             
1192    0.330042346       0.330001101          8.25002752e-05     2.47026e+09     8.55469e+08     1.27181e-06             
1193    0.330124856       0.330083601          8.25209003e-05     2.496e+09       8.64105e+08     1.27141e-06             
1194    0.330207388       0.330166122          8.25415305e-05     2.53958e+09     8.77352e+08     1.26874e-06             
1195    0.330289939       0.330248663          8.25621659e-05     2.58318e+09     8.90832e+08     1.2665e-06              
1196    0.330372512       0.330331226          8.25828064e-05     2.62678e+09     9.0715e+08      1.26828e-06             
1197    0.330455105       0.330413808          8.26034521e-05     2.6704e+09      9.18338e+08     1.26296e-06             
1198    0.330537719       0.330496412          8.2624103e-05      2.71403e+09     9.35491e+08     1.26586e-06             
1199    0.330620353       0.330579036          8.2644759e-05      2.75767e+09     9.50469e+08     1.26578e-06             
1200    0.330703008       0.330661681          8.26654202e-05     2.80132e+09     9.6328e+08      1.26285e-06             
1201    0.330785684       0.330744346          8.26860866e-05     2.84498e+09     9.79238e+08     1.26407e-06             
1202    0.330868381       0.330827032          8.27067581e-05     2.88865e+09     9.92267e+08     1.26152e-06             
1203    0.330951098       0.330909739          8.27274348e-05     2.93233e+09     1.00808e+09     1.26254e-06             
1204    0.331033835       0.330992466          8.27481166e-05     2.97603e+09     1.01875e+09     1.25717e-06             
1205    0.331116594       0.331075215          8.27688036e-05     3.01973e+09     1.03691e+09     1.26105e-06             
1206    0.331199373       0.331157983          8.27894959e-05     3.06345e+09     1.05047e+09     1.25932e-06             
1207    0.331282173       0.331240773          8.28101932e-05     3.10717e+09     1.06483e+09     1.25857e-06             
1208    0.331364993       0.331323583          8.28308958e-05     3.15083e+09     1.07865e+09     1.25723e-06             
1209    0.331447835       0.331406414          8.28516035e-05     3.17237e+09     1.08603e+09     1.25724e-06             
1210    0.331530697       0.331489266          8.28723164e-05     3.17661e+09     1.08419e+09     1.25344e-06             
1211    0.331613579       0.331572138          8.28930345e-05     3.18084e+09     1.08659e+09     1.25454e-06             
1212    0.331696483       0.331655031          8.29137577e-05     3.18508e+09     1.08633e+09     1.25257e-06             
1213    0.331779407       0.331737945          8.29344862e-05     3.18931e+09     1.08785e+09     1.25266e-06             
1214    0.331862352       0.331820879          8.29552198e-05     3.19355e+09     1.0881e+09      1.25128e-06             
1215    0.331945317       0.331903834          8.29759586e-05     3.19779e+09     1.09038e+09     1.25225e-06             
1216    0.332028304       0.33198681           8.29967026e-05     3.20203e+09     1.08962e+09     1.24972e-06             
1217    0.332111311       0.332069807          8.30174518e-05     3.20627e+09     1.09117e+09     1.24984e-06             
1218    0.332194338       0.332152825          8.30382061e-05     3.21051e+09     1.09077e+09     1.24773e-06             
1219    0.332277387       0.332235863          8.30589657e-05     3.21475e+09     1.09148e+09     1.2469e-06              
1220    0.332360456       0.332318922          8.30797304e-05     3.219e+09       1.09161e+09     1.2454e-06              
1221    0.332443546       0.332402001          8.31005004e-05     3.22324e+09     1.09206e+09     1.24427e-06             
1222    0.332526657       0.332485102          8.31212755e-05     3.22749e+09     1.09444e+09     1.24534e-06             
1223    0.332609789       0.332568223          8.31420558e-05     3.23173e+09     1.09296e+09     1.24203e-06             
1224    0.332692941       0.332651365          8.31628413e-05     3.23609e+09     1.09581e+09     1.24359e-06             
1225    0.332776115       0.332734528          8.3183632e-05      3.25424e+09     1.10073e+09     1.24221e-06             
1226    0.332859309       0.332817712          8.32044279e-05     3.28209e+09     1.1099e+09      1.24193e-06             
1227    0.332942524       0.332900916          8.3225229e-05      3.30994e+09     1.11325e+09     1.2352e-06              
1228    0.333025759       0.332984141          8.32460353e-05     3.3378e+09      1.12466e+09     1.23744e-06             
1229    0.333109016       0.333067387          8.32668469e-05     3.36567e+09     1.13487e+09     1.23833e-06             
1230    0.333192293       0.333150654          8.32876636e-05     3.39354e+09     1.1444e+09      1.23847e-06             
1231    0.333275591       0.333233942          8.33084855e-05     3.42142e+09     1.14301e+09     1.22689e-06             
1232    0.33335891        0.33331725           8.33293126e-05     3.44931e+09     1.15765e+09     1.23256e-06             
1233    0.33344225        0.33340058           8.33501449e-05     3.47721e+09     1.16712e+09     1.23267e-06             
1234    0.33352561        0.33348393           8.33709825e-05     3.50511e+09     1.17794e+09     1.23419e-06             
1235    0.333608992       0.333567301          8.33918252e-05     3.53302e+09     1.18684e+09     1.23369e-06             
1236    0.333692394       0.333650693          8.34126732e-05     3.56093e+09     1.19522e+09     1.23267e-06             
1237    0.333775817       0.333734105          8.34335263e-05     3.58886e+09     1.20423e+09     1.2323e-06              
1238    0.333859261       0.333817539          8.34543847e-05     3.61679e+09     1.21188e+09     1.23055e-06             
1239    0.333942726       0.333900993          8.34752483e-05     3.64472e+09     1.22126e+09     1.23056e-06             
1240    0.334026211       0.333984469          8.34961171e-05     3.67232e+09     1.22898e+09     1.22904e-06             
1241    0.334109718       0.334067965          8.35169912e-05     3.67255e+09     1.22901e+09     1.22899e-06             
1242    0.334193245       0.334151482          8.35378704e-05     3.65551e+09     1.22214e+09     1.22782e-06             
1243    0.334276794       0.334235019          8.35587549e-05     3.63846e+09     1.21588e+09     1.22726e-06             
1244    0.334360363       0.334318578          8.35796446e-05     3.6214e+09      1.20956e+09     1.22663e-06             
1245    0.334443953       0.334402158          8.36005395e-05     3.60434e+09     1.20194e+09     1.22467e-06             
1246    0.334527564       0.334485758          8.36214396e-05     3.58728e+09     1.1943e+09      1.22267e-06             
1247    0.334611196       0.33456938           8.3642345e-05      3.57021e+09     1.178e+09       1.21175e-06             
1248    0.334694849       0.334653022          8.36632556e-05     3.55314e+09     1.18223e+09     1.22194e-06             
1249    0.334778522       0.334736685          8.36841714e-05     3.53606e+09     1.17636e+09     1.22175e-06             
1250    0.334862217       0.33482037           8.37050924e-05     3.51898e+09     1.1698e+09      1.22083e-06             
1251    0.334945933       0.334904075          8.37260187e-05     3.5019e+09      1.15373e+09     1.20993e-06             
1252    0.335029669       0.334987801          8.37469502e-05     3.48481e+09     1.14866e+09     1.21053e-06             
1253    0.335113426       0.335071548          8.37678869e-05     3.46772e+09     1.14913e+09     1.217e-06               
1254    0.335197205       0.335155316          8.37888289e-05     3.45062e+09     1.14378e+09     1.21733e-06             
1255    0.335281004       0.335239104          8.38097761e-05     3.43352e+09     1.13651e+09     1.21562e-06             
1256    0.335364824       0.335322914          8.38307285e-05     3.4165e+09      1.13026e+09     1.21495e-06             
1257    0.335448666       0.335406745          8.38516862e-05     3.40451e+09     1.12268e+09     1.21105e-06             
1258    0.335532528       0.335490597          8.38726492e-05     3.39537e+09     1.1216e+09      1.21314e-06             
1259    0.335616411       0.335574469          8.38936173e-05     3.38623e+09     1.11734e+09     1.2118e-06              
1260    0.335700315       0.335658363          8.39145907e-05     3.37709e+09     1.11256e+09     1.20988e-06             
1261    0.33578424        0.335742277          8.39355694e-05     3.36795e+09     1.10847e+09     1.2087e-06              
1262    0.335868186       0.335826213          8.39565533e-05     3.3588e+09      1.10713e+09     1.21054e-06             
1263    0.335952153       0.33591017           8.39775424e-05     3.34965e+09     1.085e+09       1.18958e-06             
1264    0.336036141       0.335994147          8.39985368e-05     3.3405e+09      1.08659e+09     1.19458e-06             
1265    0.33612015        0.336078146          8.40195364e-05     3.33135e+09     1.09575e+09     1.20796e-06             
1266    0.33620418        0.336162165          8.40405413e-05     3.32219e+09     1.09093e+09     1.20597e-06             
1267    0.336288231       0.336246206          8.40615514e-05     3.31303e+09     1.08752e+09     1.20551e-06             
1268    0.336372303       0.336330267          8.40825668e-05     3.30387e+09     1.08423e+09     1.2052e-06              
1269    0.336456396       0.33641435           8.41035875e-05     3.29471e+09     1.08045e+09     1.20434e-06             
1270    0.336540511       0.336498453          8.41246134e-05     3.28554e+09     1.0763e+09      1.20306e-06             
1271    0.336624646       0.336582578          8.41456445e-05     3.27638e+09     1.07268e+09     1.20237e-06             
1272    0.336708802       0.336666724          8.41666809e-05     3.2677e+09      1.05592e+09     1.18673e-06             
1273    0.336792979       0.33675089           8.41877226e-05     3.27798e+09     1.07103e+09     1.19993e-06             
1274    0.336877177       0.336835078          8.42087695e-05     3.298e+09       1.07627e+09     1.19848e-06             
1275    0.336961397       0.336919287          8.42298217e-05     3.31802e+09     1.0833e+09      1.19904e-06             
1276    0.337045637       0.337003517          8.42508792e-05     3.33805e+09     1.08816e+09     1.19719e-06             
1277    0.337129898       0.337087768          8.42719419e-05     3.35808e+09     1.09366e+09     1.19606e-06             
1278    0.337214181       0.33717204           8.42930099e-05     3.37812e+09     1.10033e+09     1.19621e-06             
1279    0.337298484       0.337256333          8.43140831e-05     3.39816e+09     1.10234e+09     1.19133e-06             
1280    0.337382809       0.337340647          8.43351617e-05     3.4182e+09      1.11187e+09     1.19459e-06             
1281    0.337467155       0.337424982          8.43562454e-05     3.43825e+09     1.11756e+09     1.1937e-06              
1282    0.337551521       0.337509338          8.43773345e-05     3.45831e+09     1.11865e+09     1.18794e-06             
1283    0.337635909       0.337593715          8.43984288e-05     3.47837e+09     1.12775e+09     1.19069e-06             
1284    0.337720318       0.337678114          8.44195284e-05     3.49844e+09     1.13191e+09     1.18822e-06             
1285    0.337804748       0.337762533          8.44406333e-05     3.51851e+09     1.13985e+09     1.18973e-06             
1286    0.3378892         0.337846974          8.44617435e-05     3.53859e+09     1.14555e+09     1.18891e-06             
1287    0.337973672       0.337931436          8.44828589e-05     3.55867e+09     1.15145e+09     1.18828e-06             
1288    0.338058165       0.338015919          8.45039796e-05     3.57933e+09     1.15447e+09     1.18452e-06             
1289    0.33814268        0.338100423          8.45251056e-05     3.61693e+09     1.16901e+09     1.18697e-06             
1290    0.338227215       0.338184948          8.45462369e-05     3.66238e+09     1.18231e+09     1.18558e-06             
1291    0.338311772       0.338269494          8.45673735e-05     3.70784e+09     1.19647e+09     1.18507e-06             
1292    0.33839635        0.338354061          8.45885153e-05     3.75331e+09     1.21071e+09     1.18464e-06             
1293    0.338480949       0.33843865           8.46096624e-05     3.79879e+09     1.22446e+09     1.18375e-06             
1294    0.33856557        0.338523259          8.46308149e-05     3.84428e+09     1.20677e+09     1.15284e-06             
1295    0.338650211       0.33860789           8.46519726e-05     3.88979e+09     1.25044e+09     1.18059e-06             
1296    0.338734873       0.338692542          8.46731356e-05     3.93531e+09     1.26462e+09     1.18017e-06             
1297    0.338819557       0.338777215          8.46943038e-05     3.98083e+09     1.27919e+09     1.18011e-06             
1298    0.338904262       0.33886191           8.47154774e-05     4.02637e+09     1.29343e+09     1.17975e-06             
1299    0.338988988       0.338946625          8.47366563e-05     4.07192e+09     1.30642e+09     1.17827e-06             
1300    0.339073735       0.339031362          8.47578404e-05     4.11749e+09     1.28574e+09     1.14679e-06             
1301    0.339158504       0.33911612           8.47790299e-05     4.16306e+09     1.33369e+09     1.17653e-06             
1302    0.339243293       0.339200899          8.48002247e-05     4.20864e+09     1.34694e+09     1.17535e-06             
1303    0.339328104       0.339285699          8.48214247e-05     4.25424e+09     1.34472e+09     1.16083e-06             
1304    0.339412936       0.33937052           8.48426301e-05     4.29844e+09     1.37372e+09     1.17368e-06             
1305    0.33949779        0.339455363          8.48638407e-05     4.31003e+09     1.3767e+09      1.17306e-06             
1306    0.339582664       0.339540227          8.48850567e-05     4.30797e+09     1.37497e+09     1.17215e-06             
1307    0.33966756        0.339625112          8.4906278e-05      4.30592e+09     1.37271e+09     1.17077e-06             
1308    0.339752477       0.339710018          8.49275045e-05     4.30387e+09     1.36046e+09     1.16088e-06             
1309    0.339837415       0.339794946          8.49487364e-05     4.30181e+09     1.36889e+09     1.16864e-06             
1310    0.339922374       0.339879894          8.49699736e-05     4.29976e+09     1.36819e+09     1.1686e-06              
1311    0.340007355       0.339964864          8.49912161e-05     4.2977e+09      1.36633e+09     1.16757e-06             
1312    0.340092356       0.340049856          8.50124639e-05     4.29565e+09     1.36457e+09     1.16662e-06             
1313    0.34017738        0.340134868          8.5033717e-05      4.29359e+09     1.36376e+09     1.16648e-06             
1314    0.340262424       0.340219902          8.50549754e-05     4.29154e+09     1.36187e+09     1.16542e-06             
1315    0.34034749        0.340304957          8.50762392e-05     4.28948e+09     1.36022e+09     1.16457e-06             
1316    0.340432576       0.340390033          8.50975082e-05     4.28742e+09     1.35805e+09     1.16328e-06             
1317    0.340517685       0.34047513           8.51187826e-05     4.28536e+09     1.35722e+09     1.16312e-06             
1318    0.340602814       0.340560249          8.51400623e-05     4.28331e+09     1.35552e+09     1.16222e-06             
1319    0.340687965       0.340645389          8.51613473e-05     4.28125e+09     1.35387e+09     1.16136e-06             
1320    0.340773137       0.340730551          8.51826377e-05     4.27893e+09     1.35235e+09     1.16069e-06             
1321    0.34085833        0.340815733          8.52039333e-05     4.27188e+09     1.33475e+09     1.14747e-06             
1322    0.340943545       0.340900937          8.52252343e-05     4.26303e+09     1.34487e+09     1.15857e-06             
1323    0.34102878        0.340986162          8.52465406e-05     4.25419e+09     1.34158e+09     1.15814e-06             
1324    0.341114038       0.341071409          8.52678522e-05     4.24534e+09     1.33699e+09     1.15659e-06             
1325    0.341199316       0.341156677          8.52891692e-05     4.23648e+09     1.3337e+09      1.15615e-06             
1326    0.341284616       0.341241966          8.53104915e-05     4.22763e+09     1.33014e+09     1.15548e-06             
1327    0.341369937       0.341327276          8.53318191e-05     4.21877e+09     1.32522e+09     1.15362e-06             
1328    0.34145528        0.341412608          8.53531521e-05     4.20991e+09     1.32146e+09     1.15277e-06             
1329    0.341540643       0.341497961          8.53744904e-05     4.20105e+09     1.31739e+09     1.15165e-06             
1330    0.341626029       0.341583336          8.5395834e-05      4.19218e+09     1.31488e+09     1.15188e-06             
1331    0.341711435       0.341668732          8.54171829e-05     4.18332e+09     1.30862e+09     1.14882e-06             
1332    0.341796863       0.341754149          8.54385372e-05     4.17445e+09     1.30509e+09     1.14816e-06             
1333    0.341882312       0.341839588          8.54598969e-05     4.16558e+09     1.30323e+09     1.14897e-06             
1334    0.341967783       0.341925047          8.54812619e-05     4.15671e+09     1.29971e+09     1.14831e-06             
1335    0.342053275       0.342010529          8.55026322e-05     4.14783e+09     1.29445e+09     1.14611e-06             
1336    0.342138788       0.342096031          8.55240078e-05     4.13556e+09     1.29136e+09     1.14677e-06             
1337    0.342224323       0.342181555          8.55453888e-05     4.07081e+09     1.26994e+09     1.14568e-06             
1338    0.342309879       0.342267101          8.55667752e-05     3.98814e+09     1.242e+09       1.14371e-06             
1339    0.342395456       0.342352667          8.55881669e-05     3.90544e+09     1.21675e+09     1.14417e-06             
1340    0.342481055       0.342438256          8.56095639e-05     3.82272e+09     1.18911e+09     1.14238e-06             
1341    0.342566675       0.342523865          8.56309663e-05     3.73999e+09     1.15936e+09     1.13844e-06             
1342    0.342652317       0.342609496          8.5652374e-05      3.65723e+09     1.13717e+09     1.14192e-06             
1343    0.34273798        0.342695149          8.56737871e-05     3.57445e+09     1.10732e+09     1.1377e-06              
1344    0.342823665       0.342780822          8.56952056e-05     3.49165e+09     1.08155e+09     1.13757e-06             
1345    0.34290937        0.342866518          8.57166294e-05     3.40883e+09     1.05718e+09     1.13896e-06             
1346    0.342995098       0.342952234          8.57380585e-05     3.32599e+09     1.03034e+09     1.13769e-06             
1347    0.343080847       0.343037972          8.57594931e-05     3.24313e+09     1.00268e+09     1.13543e-06             
1348    0.343166617       0.343123732          8.57809329e-05     3.16025e+09     9.7856e+08      1.13718e-06             
1349    0.343252408       0.343209513          8.58023782e-05     3.07735e+09     9.51224e+08     1.13519e-06             
1350    0.343338222       0.343295315          8.58238288e-05     2.99442e+09     9.23688e+08     1.13285e-06             
1351    0.343424056       0.343381139          8.58452847e-05     2.91148e+09     8.97104e+08     1.13159e-06             
1352    0.343509912       0.343466984          8.5866746e-05      2.83472e+09     8.74945e+08     1.13353e-06             
1353    0.34359579        0.343552851          8.58882127e-05     2.83865e+09     8.75522e+08     1.13271e-06             
1354    0.343681689       0.343638739          8.59096848e-05     2.86743e+09     8.83227e+08     1.13121e-06             
1355    0.343767609       0.343724649          8.59311622e-05     2.89622e+09     8.90937e+08     1.12974e-06             
1356    0.343853551       0.34381058           8.5952645e-05      2.92501e+09     9.00321e+08     1.1304e-06              
1357    0.343939514       0.343896533          8.59741331e-05     2.95382e+09     9.08364e+08     1.12938e-06             
1358    0.344025499       0.343982507          8.59956267e-05     2.98263e+09     9.16697e+08     1.12873e-06             
1359    0.344111506       0.344068502          8.60171256e-05     3.01144e+09     9.25186e+08     1.12828e-06             
1360    0.344197533       0.344154519          8.60386299e-05     3.04027e+09     9.33026e+08     1.12705e-06             
1361    0.344283583       0.344240558          8.60601395e-05     3.0691e+09      9.40012e+08     1.12482e-06             
1362    0.344369654       0.344326618          8.60816546e-05     3.09794e+09     9.47421e+08     1.12313e-06             
1363    0.344455746       0.3444127            8.6103175e-05      3.12679e+09     9.56107e+08     1.12297e-06             
1364    0.34454186        0.344498803          8.61247008e-05     3.15564e+09     9.65106e+08     1.12318e-06             
1365    0.344627996       0.344584928          8.61462319e-05     3.1845e+09      9.73996e+08     1.12325e-06             
1366    0.344714153       0.344671074          8.61677685e-05     3.21337e+09     9.8176e+08      1.12203e-06             
1367    0.344800331       0.344757242          8.61893104e-05     3.24224e+09     9.89347e+08     1.12064e-06             
1368    0.344886531       0.344843431          8.62108578e-05     3.27148e+09     9.98288e+08     1.12066e-06             
1369    0.344972753       0.344929642          8.62324105e-05     3.30462e+09     1.0074e+09      1.11955e-06             
1370    0.345058996       0.345015874          8.62539686e-05     3.33886e+09     1.01643e+09     1.118e-06               
1371    0.345145261       0.345102128          8.62755321e-05     3.3731e+09      1.02581e+09     1.11686e-06             
1372    0.345231547       0.345188404          8.6297101e-05      3.40736e+09     1.03573e+09     1.11633e-06             
1373    0.345317855       0.345274701          8.63186752e-05     3.44162e+09     1.04554e+09     1.11568e-06             
1374    0.345404184       0.34536102           8.63402549e-05     3.47589e+09     1.05561e+09     1.11532e-06             
1375    0.345490535       0.34544736           8.636184e-05       3.51017e+09     1.06071e+09     1.10977e-06             
1376    0.345576908       0.345533722          8.63834304e-05     3.54445e+09     1.06905e+09     1.10767e-06             
1377    0.345663302       0.345620105          8.64050263e-05     3.57875e+09     1.08261e+09     1.11097e-06             
1378    0.345749718       0.34570651           8.64266275e-05     3.61305e+09     1.09416e+09     1.11216e-06             
1379    0.345836156       0.345792937          8.64482342e-05     3.64737e+09     1.10335e+09     1.11095e-06             
1380    0.345922615       0.345879385          8.64698463e-05     3.68169e+09     1.11262e+09     1.10984e-06             
1381    0.346009095       0.345965855          8.64914637e-05     3.71602e+09     1.1228e+09      1.10965e-06             
1382    0.346095597       0.346052346          8.65130866e-05     3.75035e+09     1.13107e+09     1.10759e-06             
1383    0.346182121       0.346138859          8.65347149e-05     3.7847e+09      1.14146e+09     1.10762e-06             
1384    0.346268667       0.346225394          8.65563485e-05     3.81335e+09     1.14762e+09     1.10523e-06             
1385    0.346355234       0.346311951          8.65779876e-05     3.78737e+09     1.13945e+09     1.10489e-06             
1386    0.346441823       0.346398528          8.65996321e-05     3.74776e+09     1.12795e+09     1.1053e-06              
1387    0.346528433       0.346485128          8.6621282e-05      3.70814e+09     1.11477e+09     1.10406e-06             
1388    0.346615065       0.346571749          8.66429374e-05     3.66851e+09     1.10263e+09     1.10383e-06             
1389    0.346701719       0.346658392          8.66645981e-05     3.62887e+09     1.0874e+09      1.10048e-06             
1390    0.346788395       0.346745057          8.66862642e-05     3.58923e+09     1.07684e+09     1.10183e-06             
1391    0.346875092       0.346831743          8.67079358e-05     3.54957e+09     1.06275e+09     1.09956e-06             
1392    0.346961811       0.346918451          8.67296128e-05     3.5099e+09      1.05228e+09     1.10103e-06             
1393    0.347048551       0.347005181          8.67512952e-05     3.47022e+09     1.03876e+09     1.09931e-06             
1394    0.347135313       0.347091932          8.6772983e-05      3.43053e+09     1.02605e+09     1.09842e-06             
1395    0.347222097       0.347178705          8.67946763e-05     3.39083e+09     1.01437e+09     1.09863e-06             
1396    0.347308902       0.3472655            8.68163749e-05     3.35112e+09     9.99991e+08     1.09589e-06             
1397    0.34739573        0.347352316          8.6838079e-05      3.31141e+09     9.88776e+08     1.0966e-06              
1398    0.347482579       0.347439154          8.68597885e-05     3.27168e+09     9.7641e+08      1.09603e-06             
1399    0.347569449       0.347526014          8.68815035e-05     3.23194e+09     9.62494e+08     1.0937e-06              
1400    0.347656342       0.347612895          8.69032239e-05     3.19737e+09     9.52707e+08     1.09428e-06             
1401    0.347743256       0.347699799          8.69249497e-05     3.20587e+09     9.5192e+08      1.09048e-06             
1402    0.347830192       0.347786724          8.69466809e-05     3.224e+09       9.57722e+08     1.09095e-06             
1403    0.347917149       0.34787367           8.69684176e-05     3.24215e+09     9.63177e+08     1.09103e-06             
1404    0.348004128       0.347960639          8.69901597e-05     3.26029e+09     9.67609e+08     1.08995e-06             
1405    0.348091129       0.348047629          8.70119072e-05     3.27845e+09     9.72712e+08     1.08963e-06             
1406    0.348178152       0.348134641          8.70336602e-05     3.2966e+09      9.76416e+08     1.08775e-06             
1407    0.348265197       0.348221674          8.70554186e-05     3.31476e+09     9.73919e+08     1.07903e-06             
1408    0.348352263       0.34830873           8.70771825e-05     3.33293e+09     9.86714e+08     1.08724e-06             
1409    0.348439351       0.348395807          8.70989518e-05     3.3511e+09      9.91155e+08     1.08622e-06             
1410    0.348526461       0.348482906          8.71207265e-05     3.36927e+09     9.95074e+08     1.08463e-06             
1411    0.348613593       0.348570027          8.71425067e-05     3.38745e+09     9.99986e+08     1.08413e-06             
1412    0.348700746       0.348657169          8.71642923e-05     3.40564e+09     1.00483e+09     1.08357e-06             
1413    0.348787921       0.348744334          8.71860834e-05     3.42383e+09     1.01021e+09     1.08358e-06             
1414    0.348875118       0.34883152           8.72078799e-05     3.44202e+09     1.0144e+09      1.08232e-06             
1415    0.348962337       0.348918728          8.72296819e-05     3.46022e+09     1.01848e+09     1.08097e-06             
1416    0.349049577       0.349005957          8.72514893e-05     3.49332e+09     1.02744e+09     1.08013e-06             
1417    0.34913684        0.349093209          8.72733022e-05     3.63515e+09     1.06895e+09     1.07993e-06             
1418    0.349224124       0.349180482          8.72951205e-05     3.79878e+09     1.1166e+09      1.07948e-06             
1419    0.34931143        0.349267777          8.73169443e-05     3.96246e+09     1.16361e+09     1.07846e-06             
1420    0.349398758       0.349355094          8.73387735e-05     4.12617e+09     1.20935e+09     1.07638e-06             
1421    0.349486108       0.349442433          8.73606082e-05     4.28992e+09     1.25789e+09     1.07685e-06             
1422    0.349573479       0.349529793          8.73824484e-05     4.45372e+09     1.30471e+09     1.07585e-06             
1423    0.349660873       0.349617176          8.7404294e-05      4.61755e+09     1.35125e+09     1.0747e-06              
1424    0.349748288       0.34970458           8.7426145e-05      4.78143e+09     1.39821e+09     1.07393e-06             
1425    0.349835725       0.349792006          8.74480016e-05     4.94534e+09     1.44513e+09     1.07318e-06             
1426    0.349923184       0.349879454          8.74698636e-05     5.1093e+09      1.49186e+09     1.07233e-06             
1427    0.350010665       0.349966924          8.7491731e-05      5.2733e+09      1.53883e+09     1.07169e-06             
1428    0.350098167       0.350054416          8.7513604e-05      5.43734e+09     1.58595e+09     1.07119e-06             
1429    0.350185692       0.35014193           8.75354824e-05     5.60142e+09     1.63097e+09     1.06932e-06             
1430    0.350273238       0.350229465          8.75573662e-05     5.76554e+09     1.67757e+09     1.06857e-06             
1431    0.350360807       0.350317022          8.75792556e-05     5.9297e+09      1.72063e+09     1.06565e-06             
1432    0.350448397       0.350404602          8.76011504e-05     6.06976e+09     1.76504e+09     1.06793e-06             
1433    0.350536009       0.350492203          8.76230507e-05     6.05446e+09     1.7591e+09      1.06703e-06             
1434    0.350623643       0.350579826          8.76449565e-05     6.01144e+09     1.74528e+09     1.06622e-06             
1435    0.350711299       0.350667471          8.76668677e-05     5.9684e+09      1.73038e+09     1.06475e-06             
1436    0.350798977       0.350755138          8.76887844e-05     5.92535e+09     1.71797e+09     1.06479e-06             
1437    0.350886676       0.350842826          8.77107066e-05     5.88229e+09     1.70323e+09     1.06338e-06             
1438    0.350974398       0.350930537          8.77326343e-05     5.83922e+09     1.68991e+09     1.06285e-06             
1439    0.351062142       0.35101827           8.77545674e-05     5.79614e+09     1.67607e+09     1.06198e-06             
1440    0.351149907       0.351106024          8.77765061e-05     5.75305e+09     1.66053e+09     1.06001e-06             
1441    0.351237695       0.351193801          8.77984502e-05     5.70995e+09     1.64886e+09     1.06051e-06             
1442    0.351325504       0.351281599          8.78203998e-05     5.66684e+09     1.63489e+09     1.05952e-06             
1443    0.351413335       0.35136942           8.78423549e-05     5.62372e+09     1.62186e+09     1.05913e-06             
1444    0.351501189       0.351457262          8.78643155e-05     5.58058e+09     1.60759e+09     1.05793e-06             
1445    0.351589064       0.351545126          8.78862816e-05     5.53744e+09     1.59437e+09     1.05741e-06             
1446    0.351676961       0.351633013          8.79082532e-05     5.49429e+09     1.58082e+09     1.05665e-06             
1447    0.351764881       0.351720921          8.79302302e-05     5.45112e+09     1.56727e+09     1.05589e-06             
1448    0.351852822       0.351808851          8.79522128e-05     5.42486e+09     1.55663e+09     1.0538e-06              
1449    0.351940785       0.351896803          8.79742008e-05     5.49515e+09     1.57689e+09     1.05386e-06             
1450    0.35202877        0.351984778          8.79961944e-05     5.58075e+09     1.60053e+09     1.05326e-06             
1451    0.352116777       0.352072774          8.80181934e-05     5.66637e+09     1.62231e+09     1.05145e-06             
1452    0.352204807       0.352160792          8.8040198e-05      5.752e+09       1.64571e+09     1.05074e-06             
1453    0.352292858       0.352248832          8.8062208e-05      5.83766e+09     1.66882e+09     1.04986e-06             
1454    0.352380931       0.352336894          8.80842236e-05     5.92335e+09     1.69301e+09     1.04967e-06             
1455    0.352469026       0.352424979          8.81062446e-05     6.00905e+09     1.71737e+09     1.04959e-06             
1456    0.352557143       0.352513085          8.81282712e-05     6.09477e+09     1.73931e+09     1.04805e-06             
1457    0.352645283       0.352601213          8.81503033e-05     6.18052e+09     1.76241e+09     1.04724e-06             
1458    0.352733444       0.352689363          8.81723408e-05     6.26629e+09     1.78495e+09     1.04611e-06             
1459    0.352821627       0.352777536          8.81943839e-05     6.35208e+09     1.80738e+09     1.04495e-06             
