# Interpolated spectrum of TRAPPIST-1 at 1 AU
# WL(nm)	Flux(ergs/cm**2/s/nm)
8.883437e+02	3.272290e-01
8.918971e+02	4.411991e-01
8.954647e+02	3.767099e-01
8.990465e+02	4.470563e-01
9.026427e+02	3.923652e-01
9.062533e+02	3.961769e-01
9.098783e+02	4.555824e-01
9.135178e+02	4.881848e-01
9.171719e+02	5.350359e-01
9.208406e+02	5.601914e-01
9.245240e+02	5.428197e-01
9.282220e+02	5.396243e-01
9.319349e+02	5.136740e-01
9.356627e+02	5.246697e-01
9.394053e+02	4.963376e-01
9.431629e+02	5.441589e-01
9.469356e+02	5.807499e-01
9.507233e+02	5.955245e-01
9.545262e+02	6.106482e-01
9.583443e+02	5.928394e-01
9.621777e+02	6.071238e-01
9.660264e+02	6.049333e-01
9.698905e+02	6.288354e-01
9.737701e+02	5.452828e-01
9.776652e+02	5.346685e-01
9.815758e+02	5.414810e-01
9.855021e+02	5.247910e-01
9.894441e+02	4.728522e-01
9.934019e+02	3.274835e-01
9.973755e+02	4.009516e-01
1.001365e+03	4.043894e-01
1.005370e+03	3.937369e-01
1.009392e+03	4.372643e-01
1.013430e+03	4.648147e-01
1.017483e+03	4.760760e-01
1.021553e+03	4.956525e-01
1.025639e+03	4.723454e-01
1.029742e+03	4.591361e-01
1.033861e+03	4.653124e-01
1.037996e+03	5.241068e-01
1.042148e+03	5.225412e-01
1.046317e+03	5.659691e-01
1.050502e+03	5.599907e-01
1.054704e+03	5.943144e-01
1.058923e+03	5.872831e-01
1.063159e+03	5.854514e-01
1.067411e+03	5.605310e-01
1.071681e+03	5.684864e-01
1.075968e+03	6.065768e-01
1.080272e+03	6.062312e-01
1.084593e+03	6.306000e-01
1.088931e+03	6.217860e-01
1.093287e+03	6.304745e-01
1.097660e+03	6.064794e-01
1.102051e+03	6.083636e-01
1.106459e+03	5.879473e-01
1.110885e+03	5.811240e-01
1.115328e+03	6.145705e-01
1.119789e+03	6.113067e-01
1.124269e+03	6.339603e-01
1.128766e+03	6.346013e-01
1.133281e+03	6.254178e-01
1.137814e+03	5.081078e-01
1.142365e+03	5.293208e-01
1.146935e+03	6.438381e-01
1.151522e+03	6.678050e-01
1.156128e+03	6.592136e-01
1.160753e+03	6.534215e-01
1.165396e+03	6.652649e-01
1.170058e+03	5.561203e-01
1.174738e+03	5.910739e-01
1.179437e+03	5.075198e-01
1.184154e+03	6.266228e-01
1.188891e+03	6.494660e-01
1.193647e+03	6.517722e-01
1.198421e+03	5.845670e-01
1.203215e+03	6.005251e-01
1.208028e+03	6.417427e-01
1.212860e+03	6.175955e-01
1.217711e+03	6.484939e-01
1.222582e+03	6.295817e-01
1.227473e+03	6.645699e-01
1.232382e+03	6.544396e-01
1.237312e+03	6.462445e-01
1.242261e+03	5.019977e-01
1.247230e+03	6.193829e-01
1.252219e+03	4.966197e-01
1.257228e+03	6.168264e-01
1.262257e+03	6.168262e-01
1.267306e+03	6.414440e-01
1.272375e+03	6.379282e-01
1.277465e+03	6.423154e-01
1.282575e+03	6.477981e-01
1.287705e+03	5.985423e-01
1.292856e+03	5.988388e-01
1.298027e+03	6.152048e-01
1.303219e+03	6.244771e-01
1.308432e+03	6.134683e-01
1.313666e+03	6.306752e-01
1.318920e+03	6.290264e-01
1.324196e+03	5.984798e-01
1.329493e+03	5.652603e-01
1.334811e+03	4.534907e-01
1.340150e+03	4.328926e-01
1.345511e+03	4.228581e-01
1.350893e+03	4.219735e-01
1.356296e+03	4.042297e-01
1.361722e+03	4.166960e-01
1.367168e+03	4.311145e-01
1.372637e+03	4.315497e-01
1.378128e+03	4.459626e-01
1.383640e+03	4.385968e-01
1.389175e+03	4.235422e-01
1.394731e+03	4.081244e-01
1.400310e+03	3.958116e-01
1.405912e+03	4.015261e-01
1.411535e+03	3.728160e-01
1.417181e+03	3.630159e-01
1.422850e+03	3.654053e-01
1.428542e+03	3.596683e-01
1.434256e+03	3.598789e-01
1.439993e+03	3.661360e-01
1.445753e+03	3.738580e-01
1.451536e+03	3.746693e-01
1.457342e+03	3.886777e-01
1.463171e+03	3.752469e-01
1.469024e+03	3.675857e-01
1.474900e+03	3.762835e-01
1.480800e+03	3.799296e-01
1.486723e+03	3.797094e-01
1.492670e+03	3.843363e-01
1.498640e+03	3.876725e-01
1.504635e+03	3.942843e-01
1.510653e+03	3.962969e-01
1.516696e+03	3.947438e-01
1.522763e+03	4.112727e-01
1.528854e+03	4.152182e-01
1.534969e+03	4.141905e-01
1.541109e+03	4.151597e-01
1.547274e+03	4.257490e-01
1.553463e+03	4.297441e-01
1.559677e+03	4.298272e-01
1.565915e+03	4.387930e-01
1.572179e+03	4.407796e-01
1.578468e+03	4.516929e-01
1.584782e+03	4.549855e-01
1.591121e+03	4.554177e-01
1.597485e+03	4.615780e-01
1.603875e+03	4.629384e-01
1.610291e+03	4.639284e-01
1.616732e+03	4.652770e-01
1.623199e+03	4.692621e-01
1.629691e+03	4.738877e-01
1.636210e+03	4.796885e-01
1.642755e+03	4.803209e-01
1.649326e+03	4.819741e-01
1.655923e+03	4.835242e-01
1.662547e+03	4.824033e-01
1.669197e+03	4.839212e-01
1.675874e+03	4.842379e-01
1.682578e+03	4.809033e-01
1.689308e+03	4.722829e-01
1.696065e+03	4.624508e-01
1.702849e+03	4.523252e-01
1.709661e+03	4.337629e-01
1.716499e+03	4.058108e-01
1.723365e+03	4.009108e-01
1.730259e+03	3.860952e-01
1.737180e+03	3.653951e-01
1.744129e+03	3.514685e-01
1.751105e+03	3.405784e-01
1.758110e+03	3.174257e-01
1.765142e+03	3.065735e-01
1.772203e+03	2.942123e-01
1.779291e+03	2.730730e-01
1.786409e+03	2.665574e-01
1.793554e+03	2.540735e-01
1.800728e+03	2.509291e-01
1.807931e+03	2.358278e-01
1.815163e+03	2.436330e-01
1.822424e+03	2.394939e-01
1.829713e+03	2.311699e-01
1.837032e+03	2.326515e-01
1.844380e+03	2.137335e-01
1.851758e+03	2.084629e-01
1.859165e+03	1.833934e-01
1.866602e+03	2.034876e-01
1.874068e+03	2.005407e-01
1.881564e+03	2.080224e-01
1.889090e+03	2.134029e-01
1.896647e+03	2.184801e-01
1.904233e+03	2.188295e-01
1.911850e+03	2.246298e-01
1.919498e+03	2.168723e-01
1.927176e+03	2.139540e-01
1.934884e+03	2.136058e-01
1.942624e+03	1.938238e-01
1.950394e+03	2.044874e-01
1.958196e+03	2.014998e-01
1.966029e+03	2.029101e-01
1.973893e+03	1.913673e-01
1.981789e+03	1.863083e-01
1.989716e+03	1.869625e-01
1.997675e+03	1.879732e-01
2.005665e+03	1.878618e-01
2.013688e+03	1.850219e-01
2.021743e+03	1.914553e-01
2.029830e+03	1.877313e-01
2.037949e+03	1.902903e-01
2.046101e+03	1.908469e-01
2.054285e+03	1.973599e-01
2.062502e+03	1.952975e-01
2.070752e+03	2.000663e-01
2.079035e+03	2.018981e-01
2.087351e+03	2.017375e-01
2.095701e+03	2.054021e-01
2.104084e+03	2.101003e-01
2.112500e+03	2.122012e-01
2.120950e+03	2.137693e-01
2.129434e+03	2.127510e-01
2.137952e+03	2.157385e-01
2.146503e+03	2.207996e-01
2.155089e+03	2.206238e-01
2.163710e+03	2.226772e-01
2.172365e+03	2.232751e-01
2.181054e+03	2.225076e-01
2.189778e+03	2.227393e-01
2.198537e+03	2.239029e-01
2.207331e+03	2.136223e-01
2.216161e+03	2.228024e-01
2.225025e+03	2.225414e-01
2.233926e+03	2.216165e-01
2.242861e+03	2.214288e-01
2.251833e+03	2.191432e-01
2.260840e+03	2.164998e-01
2.269883e+03	2.163178e-01
2.278963e+03	2.140270e-01
2.288079e+03	2.138292e-01
2.297231e+03	1.784641e-01
2.306420e+03	1.899135e-01
2.315646e+03	1.870934e-01
2.324908e+03	1.662927e-01
2.334208e+03	1.710390e-01
2.343545e+03	1.709673e-01
2.352919e+03	1.570158e-01
2.362331e+03	1.567923e-01
2.371780e+03	1.604196e-01
2.381267e+03	1.489449e-01
2.390792e+03	1.442429e-01
2.400355e+03	1.445522e-01
2.409957e+03	1.335578e-01
2.419597e+03	1.300415e-01
2.429275e+03	1.224182e-01
2.438992e+03	1.163031e-01
2.448748e+03	1.090853e-01
2.458543e+03	1.062726e-01
2.468377e+03	1.026350e-01
2.478251e+03	9.115974e-02
2.488164e+03	9.177855e-02
2.498116e+03	9.042920e-02
2.508109e+03	8.048817e-02
2.518141e+03	8.057066e-02
2.528214e+03	7.533893e-02
2.538327e+03	7.410673e-02
2.548480e+03	7.364644e-02
2.558674e+03	7.263252e-02
2.568909e+03	7.449295e-02
2.579184e+03	6.963247e-02
2.589501e+03	7.351018e-02
2.599859e+03	7.471363e-02
2.610258e+03	7.743256e-02
2.620699e+03	7.518660e-02
2.631182e+03	7.543253e-02
2.641707e+03	7.705525e-02
2.652274e+03	8.041530e-02
2.662883e+03	8.053845e-02
2.673534e+03	7.102574e-02
2.684229e+03	6.948327e-02
2.694965e+03	6.512288e-02
2.705745e+03	6.435928e-02
2.716568e+03	6.216749e-02
2.727435e+03	6.047200e-02
2.738344e+03	5.913847e-02
2.749298e+03	6.087622e-02
2.760295e+03	6.073395e-02
2.771336e+03	5.793631e-02
2.782421e+03	5.556949e-02
2.793551e+03	5.885373e-02
2.804725e+03	5.362836e-02
2.815944e+03	5.312446e-02
2.827208e+03	5.802132e-02
2.838517e+03	5.210155e-02
2.849871e+03	5.213517e-02
2.861270e+03	5.486986e-02
2.872715e+03	5.237567e-02
2.884206e+03	5.240632e-02
2.895743e+03	5.354902e-02
2.907326e+03	4.957992e-02
2.918955e+03	5.060787e-02
2.930631e+03	5.115872e-02
2.942354e+03	4.906973e-02
2.954123e+03	5.016602e-02
2.965940e+03	4.876162e-02
2.977803e+03	5.055021e-02
2.989715e+03	4.894593e-02
3.001673e+03	4.942023e-02
3.013680e+03	5.034368e-02
3.025735e+03	4.690593e-02
3.037838e+03	5.137359e-02
3.049989e+03	4.753547e-02
3.062189e+03	5.073500e-02
3.074438e+03	4.906137e-02
3.086736e+03	4.892556e-02
3.099083e+03	5.059668e-02
