# Spectrum of GJ486 at 1 AU
# WL(nm)	Flux(ergs/cm**2/s/nm)
7.160784e+02	6.544277e+00
7.189427e+02	6.926953e+00
7.218184e+02	6.809439e+00
7.247057e+02	7.646232e+00
7.276045e+02	8.273242e+00
7.305150e+02	9.129787e+00
7.334370e+02	9.840529e+00
7.363708e+02	1.030784e+01
7.393162e+02	1.069437e+01
7.422735e+02	1.079275e+01
7.452426e+02	1.089201e+01
7.482236e+02	1.109068e+01
7.512165e+02	1.114232e+01
7.542213e+02	1.135361e+01
7.572382e+02	1.137446e+01
7.602672e+02	1.048328e+01
7.633082e+02	1.036931e+01
7.663615e+02	8.850418e+00
7.694269e+02	8.821361e+00
7.725046e+02	9.177282e+00
7.755946e+02	8.892545e+00
7.786970e+02	9.065728e+00
7.818118e+02	9.543199e+00
7.849391e+02	9.011301e+00
7.880788e+02	9.639092e+00
7.912311e+02	9.576715e+00
7.943961e+02	1.008875e+01
7.975736e+02	1.043809e+01
8.007639e+02	1.084138e+01
8.039670e+02	1.118719e+01
8.071829e+02	1.154104e+01
8.104116e+02	1.182077e+01
8.136532e+02	1.217982e+01
8.169078e+02	1.201591e+01
8.201755e+02	1.060220e+01
8.234562e+02	1.175167e+01
8.267500e+02	1.172194e+01
8.300570e+02	1.117335e+01
8.333772e+02	1.145144e+01
8.367107e+02	1.117115e+01
8.400576e+02	1.133291e+01
8.434178e+02	1.053330e+01
8.467915e+02	9.514712e+00
8.501787e+02	9.828369e+00
8.535794e+02	9.879315e+00
8.569937e+02	1.061628e+01
8.604217e+02	1.106181e+01
8.638633e+02	1.133732e+01
8.673188e+02	1.118553e+01
8.707881e+02	1.146271e+01
8.742712e+02	1.169477e+01
8.777683e+02	1.209396e+01
8.812794e+02	1.215167e+01
8.848045e+02	1.222688e+01
8.883437e+02	1.075412e+01
8.918971e+02	1.155620e+01
8.954647e+02	1.091067e+01
8.990465e+02	1.143634e+01
9.026427e+02	1.127931e+01
9.062533e+02	1.129923e+01
9.098783e+02	1.171504e+01
9.135178e+02	1.193175e+01
9.171719e+02	1.218433e+01
9.208406e+02	1.237812e+01
9.245240e+02	1.237407e+01
9.282220e+02	1.234466e+01
9.319349e+02	1.219213e+01
9.356627e+02	1.219599e+01
9.394053e+02	1.196512e+01
9.431629e+02	1.220784e+01
9.469356e+02	1.233831e+01
9.507233e+02	1.241276e+01
9.545262e+02	1.240381e+01
9.583443e+02	1.230553e+01
9.621777e+02	1.230672e+01
9.660264e+02	1.224190e+01
9.698905e+02	1.234913e+01
9.737701e+02	1.184806e+01
9.776652e+02	1.174937e+01
9.815758e+02	1.182597e+01
9.855021e+02	1.168052e+01
9.894441e+02	1.134634e+01
9.934019e+02	1.043826e+01
9.973755e+02	1.092592e+01
1.001365e+03	1.107915e+01
1.005370e+03	1.093934e+01
1.009392e+03	1.118856e+01
1.013430e+03	1.132006e+01
1.017483e+03	1.132167e+01
1.021553e+03	1.143559e+01
1.025639e+03	1.112914e+01
1.029742e+03	1.106032e+01
1.033861e+03	1.110801e+01
1.037996e+03	1.141239e+01
1.042148e+03	1.131891e+01
1.046317e+03	1.154643e+01
1.050502e+03	1.152444e+01
1.054704e+03	1.163401e+01
1.058923e+03	1.152972e+01
1.063159e+03	1.151834e+01
1.067411e+03	1.132753e+01
1.071681e+03	1.133085e+01
1.075968e+03	1.144988e+01
1.080272e+03	1.136236e+01
1.084593e+03	1.144922e+01
1.088931e+03	1.137744e+01
1.093287e+03	1.135756e+01
1.097660e+03	1.123085e+01
1.102051e+03	1.121777e+01
1.106459e+03	1.110594e+01
1.110885e+03	1.098068e+01
1.115328e+03	1.112013e+01
1.119789e+03	1.104613e+01
1.124269e+03	1.110039e+01
1.128766e+03	1.105075e+01
1.133281e+03	1.103067e+01
1.137814e+03	1.048639e+01
1.142365e+03	1.050177e+01
1.146935e+03	1.095030e+01
1.151522e+03	1.104308e+01
1.156128e+03	1.091214e+01
1.160753e+03	1.079741e+01
1.165396e+03	1.088010e+01
1.170058e+03	1.075828e+01
1.174738e+03	1.076854e+01
1.179437e+03	1.052000e+01
1.184154e+03	1.051003e+01
1.188891e+03	1.057318e+01
1.193647e+03	1.060265e+01
1.198421e+03	1.025893e+01
1.203215e+03	1.036820e+01
1.208028e+03	1.042779e+01
1.212860e+03	1.035459e+01
1.217711e+03	1.041492e+01
1.222582e+03	1.031158e+01
1.227473e+03	1.038480e+01
1.232382e+03	1.029888e+01
1.237312e+03	1.023615e+01
1.242261e+03	9.888808e+00
1.247230e+03	1.004128e+01
1.252219e+03	9.927031e+00
1.257228e+03	9.962479e+00
1.262257e+03	9.904148e+00
1.267306e+03	9.939553e+00
1.272375e+03	9.884009e+00
1.277465e+03	9.860583e+00
1.282575e+03	9.773954e+00
1.287705e+03	9.642301e+00
1.292856e+03	9.587445e+00
1.298027e+03	9.639467e+00
1.303219e+03	9.616227e+00
1.308432e+03	9.526624e+00
1.313666e+03	9.560873e+00
1.318920e+03	9.525093e+00
1.324196e+03	9.383450e+00
1.329493e+03	9.214718e+00
1.334811e+03	8.694875e+00
1.340150e+03	8.611514e+00
1.345511e+03	8.552454e+00
1.350893e+03	8.543941e+00
1.356296e+03	8.472691e+00
1.361722e+03	8.450295e+00
1.367168e+03	8.469812e+00
1.372637e+03	8.482845e+00
1.378128e+03	8.468076e+00
1.383640e+03	8.409290e+00
1.389175e+03	8.239778e+00
1.394731e+03	8.139553e+00
1.400310e+03	8.054342e+00
1.405912e+03	8.034318e+00
1.411535e+03	7.855939e+00
1.417181e+03	7.751961e+00
1.422850e+03	7.759311e+00
1.428542e+03	7.653131e+00
1.434256e+03	7.673822e+00
1.439993e+03	7.646160e+00
1.445753e+03	7.648681e+00
1.451536e+03	7.582277e+00
1.457342e+03	7.572461e+00
1.463171e+03	7.467001e+00
1.469024e+03	7.381286e+00
1.474900e+03	7.390620e+00
1.480800e+03	7.359300e+00
1.486723e+03	7.292149e+00
1.492670e+03	7.325818e+00
1.498640e+03	7.311336e+00
1.504635e+03	7.103196e+00
1.510653e+03	7.299719e+00
1.516696e+03	7.287084e+00
1.522763e+03	7.308736e+00
1.528854e+03	7.297678e+00
1.534969e+03	7.242108e+00
1.541109e+03	7.206925e+00
1.547274e+03	7.221409e+00
1.553463e+03	7.217560e+00
1.559677e+03	7.174104e+00
1.565915e+03	7.205198e+00
1.572179e+03	7.153937e+00
1.578468e+03	7.204819e+00
1.584782e+03	7.226133e+00
1.591121e+03	7.200385e+00
1.597485e+03	7.237296e+00
1.603875e+03	7.214931e+00
1.610291e+03	7.198162e+00
1.616732e+03	6.882530e+00
1.623199e+03	7.132875e+00
1.629691e+03	7.207100e+00
1.636210e+03	7.231213e+00
1.642755e+03	7.190616e+00
1.649326e+03	7.172219e+00
1.655923e+03	7.157137e+00
1.662547e+03	7.101934e+00
1.669197e+03	7.079182e+00
1.675874e+03	7.040005e+00
1.682578e+03	6.965814e+00
1.689308e+03	6.872045e+00
1.696065e+03	6.780739e+00
1.702849e+03	6.676921e+00
1.709661e+03	6.407246e+00
1.716499e+03	6.326492e+00
1.723365e+03	6.265463e+00
1.730259e+03	6.167796e+00
1.737180e+03	5.963970e+00
1.744129e+03	5.872761e+00
1.751105e+03	5.731317e+00
1.758110e+03	5.532758e+00
1.765142e+03	5.440056e+00
1.772203e+03	5.297621e+00
1.779291e+03	5.120074e+00
1.786409e+03	5.038603e+00
1.793554e+03	4.916741e+00
1.800728e+03	4.851214e+00
1.807931e+03	4.706748e+00
1.815163e+03	4.727724e+00
1.822424e+03	4.639734e+00
1.829713e+03	4.560948e+00
1.837032e+03	4.528707e+00
1.844380e+03	4.329377e+00
1.851758e+03	4.268479e+00
1.859165e+03	4.028671e+00
1.866602e+03	4.193970e+00
1.874068e+03	4.086545e+00
1.881564e+03	4.121174e+00
1.889090e+03	4.115754e+00
1.896647e+03	4.103761e+00
1.904233e+03	4.079108e+00
1.911850e+03	4.082929e+00
1.919498e+03	3.995108e+00
1.927176e+03	3.880880e+00
1.934884e+03	3.915240e+00
1.942624e+03	3.681528e+00
1.950394e+03	3.735306e+00
1.958196e+03	3.842723e+00
1.966029e+03	3.830987e+00
1.973893e+03	3.577682e+00
1.981789e+03	3.489486e+00
1.989716e+03	3.469473e+00
1.997675e+03	3.561850e+00
2.005665e+03	3.525357e+00
2.013688e+03	3.471284e+00
2.021743e+03	3.451486e+00
2.029830e+03	3.396480e+00
2.037949e+03	3.360835e+00
2.046101e+03	3.319835e+00
2.054285e+03	3.327462e+00
2.062502e+03	3.263821e+00
2.070752e+03	3.256739e+00
2.079035e+03	3.230143e+00
2.087351e+03	3.190087e+00
2.095701e+03	3.177222e+00
2.104084e+03	3.179521e+00
2.112500e+03	3.165336e+00
2.120950e+03	3.150166e+00
2.129434e+03	3.103026e+00
2.137952e+03	3.103164e+00
2.146503e+03	3.121488e+00
2.155089e+03	3.100019e+00
2.163710e+03	3.103209e+00
2.172365e+03	3.083685e+00
2.181054e+03	3.064098e+00
2.189778e+03	3.056443e+00
2.198537e+03	3.055285e+00
2.207331e+03	2.969458e+00
2.216161e+03	3.036739e+00
2.225025e+03	3.004877e+00
2.233926e+03	3.001346e+00
2.242861e+03	2.997169e+00
2.251833e+03	2.974908e+00
2.260840e+03	2.917486e+00
2.269883e+03	2.931312e+00
2.278963e+03	2.894704e+00
2.288079e+03	2.886561e+00
2.297231e+03	2.640968e+00
2.306420e+03	2.728029e+00
2.315646e+03	2.695862e+00
2.324908e+03	2.494664e+00
2.334208e+03	2.534446e+00
2.343545e+03	2.539303e+00
2.352919e+03	2.372855e+00
2.362331e+03	2.392197e+00
2.371780e+03	2.413491e+00
2.381267e+03	2.259158e+00
2.390792e+03	2.220745e+00
2.400355e+03	2.213842e+00
2.409957e+03	2.116131e+00
2.419597e+03	2.055452e+00
2.429275e+03	2.022986e+00
2.438992e+03	1.965051e+00
2.448748e+03	1.885250e+00
2.458543e+03	1.839496e+00
2.468377e+03	1.818271e+00
2.478251e+03	1.710932e+00
2.488164e+03	1.705956e+00
2.498116e+03	1.682790e+00
2.508109e+03	1.605078e+00
2.518141e+03	1.589359e+00
2.528214e+03	1.541125e+00
2.538327e+03	1.517058e+00
2.548480e+03	1.506212e+00
2.558674e+03	1.478530e+00
2.568909e+03	1.483739e+00
2.579184e+03	1.430604e+00
2.589501e+03	1.455067e+00
2.599859e+03	1.453564e+00
2.610258e+03	1.454409e+00
2.620699e+03	1.432368e+00
2.631182e+03	1.428590e+00
2.641707e+03	1.421752e+00
2.652274e+03	1.436680e+00
2.662883e+03	1.436962e+00
2.673534e+03	1.378738e+00
2.684229e+03	1.372540e+00
2.694965e+03	1.321073e+00
2.705745e+03	1.316909e+00
2.716568e+03	1.279499e+00
2.727435e+03	1.231315e+00
2.738344e+03	1.210352e+00
2.749298e+03	1.196235e+00
2.760295e+03	1.190748e+00
2.771336e+03	1.156399e+00
2.782421e+03	1.134553e+00
2.793551e+03	1.129748e+00
2.804725e+03	1.092708e+00
2.815944e+03	1.064386e+00
2.827208e+03	1.085859e+00
2.838517e+03	1.044392e+00
2.849871e+03	1.028904e+00
2.861270e+03	1.041153e+00
2.872715e+03	1.013770e+00
2.884206e+03	1.007486e+00
2.895743e+03	1.009985e+00
2.907326e+03	9.628475e-01
2.918955e+03	9.664403e-01
2.930631e+03	9.549613e-01
2.942354e+03	9.232616e-01
2.954123e+03	9.316713e-01
2.965940e+03	9.076282e-01
