# Spectrum of TRAPPIST-1 at 1 AU
# WL(nm)	Flux(ergs/cm**2/s/nm)
3.174208e+03	4.447240e-02
3.186905e+03	4.793583e-02
3.199653e+03	4.341031e-02
3.212451e+03	4.769493e-02
3.225301e+03	4.663668e-02
3.238202e+03	4.619069e-02
3.251155e+03	4.783196e-02
3.264160e+03	4.759282e-02
3.277216e+03	4.699809e-02
3.290325e+03	4.757796e-02
3.303487e+03	4.771182e-02
3.316701e+03	4.706709e-02
3.329967e+03	4.943128e-02
3.343287e+03	4.628070e-02
3.356660e+03	4.761564e-02
3.370087e+03	4.826105e-02
3.383567e+03	4.701798e-02
3.397102e+03	4.771497e-02
3.410690e+03	4.706892e-02
3.424333e+03	4.731941e-02
3.438030e+03	4.729345e-02
3.451782e+03	4.723393e-02
3.465589e+03	4.767178e-02
3.479452e+03	4.720151e-02
3.493370e+03	4.552952e-02
3.507343e+03	4.825148e-02
3.521372e+03	4.599509e-02
3.535458e+03	4.665829e-02
3.549600e+03	4.655271e-02
3.563798e+03	4.625684e-02
3.578053e+03	4.629059e-02
3.592366e+03	4.661717e-02
3.606735e+03	4.623450e-02
3.621162e+03	4.574175e-02
3.635647e+03	4.578104e-02
3.650189e+03	4.573503e-02
3.664790e+03	4.565055e-02
3.679449e+03	4.492289e-02
3.694167e+03	4.498040e-02
3.708944e+03	4.569143e-02
3.723779e+03	4.558776e-02
3.738674e+03	4.398737e-02
3.753629e+03	4.525844e-02
3.768644e+03	4.426320e-02
3.783718e+03	4.509318e-02
3.798853e+03	4.440756e-02
3.814049e+03	4.407177e-02
3.829305e+03	4.267842e-02
3.844622e+03	4.329163e-02
3.860000e+03	4.349120e-02
3.875440e+03	4.267336e-02
3.890942e+03	4.202641e-02
3.906506e+03	4.178928e-02
3.922132e+03	4.149013e-02
3.937821e+03	4.071273e-02
3.953572e+03	3.981769e-02
3.969386e+03	3.902814e-02
3.985264e+03	3.768579e-02
4.001205e+03	3.699023e-02
4.017209e+03	3.651298e-02
4.033278e+03	3.540347e-02
4.049411e+03	3.364732e-02
4.065609e+03	3.363585e-02
4.081872e+03	3.110835e-02
4.098199e+03	3.170431e-02
4.114592e+03	3.069612e-02
4.131050e+03	2.985810e-02
4.147574e+03	3.024606e-02
4.164165e+03	2.802081e-02
4.180821e+03	2.838207e-02
4.197545e+03	2.820033e-02
4.214335e+03	2.670096e-02
4.231192e+03	2.762529e-02
4.248117e+03	2.495088e-02
4.265109e+03	2.513137e-02
4.282170e+03	2.514880e-02
4.299298e+03	2.341870e-02
4.316496e+03	2.284977e-02
4.333762e+03	2.181803e-02
4.351097e+03	2.081011e-02
4.368501e+03	1.973584e-02
4.385975e+03	1.894645e-02
4.403519e+03	1.811397e-02
4.421133e+03	1.773504e-02
4.438818e+03	1.678350e-02
4.456573e+03	1.660234e-02
4.474399e+03	1.572076e-02
4.492297e+03	1.560468e-02
4.510266e+03	1.548393e-02
4.528307e+03	1.478857e-02
4.546420e+03	1.490984e-02
4.564606e+03	1.408256e-02
4.582864e+03	1.467356e-02
4.601196e+03	1.446591e-02
4.619601e+03	1.425812e-02
4.638079e+03	1.413395e-02
4.656631e+03	1.460313e-02
4.675258e+03	1.397719e-02
4.693959e+03	1.451976e-02
4.712735e+03	1.377810e-02
4.731586e+03	1.387591e-02
4.750512e+03	1.359245e-02
4.769514e+03	1.291349e-02
4.788592e+03	1.275826e-02
4.807746e+03	1.294652e-02
4.826977e+03	1.276591e-02
4.846285e+03	1.252962e-02
4.865670e+03	1.234781e-02
4.885133e+03	1.205329e-02
4.904674e+03	1.182266e-02
4.924292e+03	1.158611e-02
4.943990e+03	1.138674e-02
4.963766e+03	1.076869e-02
4.983621e+03	1.179013e-02
5.003555e+03	1.075085e-02
5.023569e+03	1.021528e-02
5.043664e+03	1.084023e-02
5.063838e+03	1.058171e-02
5.084094e+03	1.018840e-02
5.104430e+03	1.049442e-02
5.124848e+03	1.009384e-02
5.145347e+03	1.036038e-02
5.165928e+03	9.766987e-03
5.186592e+03	1.044792e-02
5.207339e+03	9.651085e-03
5.228168e+03	1.009064e-02
5.249081e+03	9.589169e-03
5.270077e+03	9.645473e-03
5.291157e+03	9.476629e-03
5.312322e+03	9.575871e-03
5.333571e+03	9.573005e-03
5.354905e+03	9.078499e-03
5.376325e+03	9.176253e-03
5.397830e+03	9.020583e-03
5.419422e+03	8.175546e-03
5.441099e+03	8.886832e-03
5.462864e+03	8.514957e-03
5.484715e+03	8.496448e-03
5.506654e+03	8.504239e-03
5.528681e+03	7.881613e-03
5.550795e+03	7.894627e-03
5.572999e+03	7.737614e-03
5.595291e+03	8.163481e-03
5.617672e+03	7.745872e-03
5.640142e+03	7.886861e-03
5.662703e+03	7.661604e-03
5.685354e+03	7.210436e-03
5.708095e+03	7.340413e-03
5.730928e+03	6.978023e-03
5.753851e+03	7.541044e-03
5.776867e+03	6.919027e-03
5.799974e+03	7.251317e-03
5.823174e+03	6.648623e-03
5.846467e+03	6.766402e-03
5.869853e+03	6.755506e-03
5.893332e+03	6.607776e-03
5.916905e+03	6.957499e-03
5.940573e+03	6.348115e-03
5.964335e+03	6.671953e-03
5.988193e+03	6.601948e-03
6.012145e+03	6.761721e-03
6.036194e+03	6.225196e-03
6.060339e+03	6.341420e-03
6.084580e+03	6.696289e-03
6.108918e+03	6.201830e-03
6.133354e+03	6.868478e-03
6.157888e+03	6.380790e-03
6.182519e+03	6.250832e-03
6.207249e+03	6.361208e-03
6.232078e+03	6.322317e-03
6.257006e+03	6.140705e-03
6.282034e+03	6.188067e-03
6.307163e+03	6.064736e-03
6.332391e+03	6.060109e-03
6.357721e+03	5.918168e-03
6.383152e+03	5.600055e-03
6.408684e+03	5.218840e-03
6.434319e+03	5.368854e-03
6.460056e+03	4.795935e-03
6.485897e+03	4.249604e-03
6.511840e+03	4.339616e-03
6.537887e+03	4.235139e-03
6.564039e+03	3.959256e-03
6.590295e+03	3.756399e-03
6.616656e+03	3.754855e-03
6.643123e+03	3.663490e-03
6.669695e+03	3.694447e-03
6.696374e+03	3.664937e-03
6.723160e+03	3.630145e-03
6.750052e+03	3.756538e-03
6.777053e+03	3.464696e-03
6.804161e+03	3.464408e-03
6.831377e+03	3.309789e-03
6.858703e+03	3.439264e-03
6.886138e+03	3.448210e-03
6.913682e+03	3.400624e-03
6.941337e+03	3.397777e-03
6.969102e+03	3.358747e-03
6.996979e+03	3.409717e-03
7.024967e+03	3.262406e-03
7.053067e+03	3.200583e-03
7.081279e+03	3.180493e-03
7.109604e+03	3.047097e-03
7.138042e+03	3.205034e-03
7.166595e+03	3.166125e-03
7.195261e+03	3.108816e-03
7.224042e+03	3.018753e-03
7.252938e+03	2.991248e-03
7.281950e+03	2.996390e-03
7.311078e+03	3.047228e-03
7.340322e+03	2.834620e-03
7.369683e+03	2.819386e-03
7.399162e+03	2.959529e-03
7.428759e+03	2.723451e-03
7.458474e+03	2.756080e-03
7.488308e+03	2.766110e-03
7.518261e+03	2.727758e-03
7.548334e+03	2.743762e-03
7.578527e+03	2.557522e-03
7.608841e+03	2.425015e-03
7.639277e+03	2.596926e-03
7.669834e+03	2.480735e-03
7.700513e+03	2.500451e-03
7.731315e+03	2.431637e-03
7.762240e+03	2.358372e-03
7.793289e+03	2.382644e-03
7.824463e+03	2.425783e-03
7.855760e+03	2.329803e-03
7.887183e+03	2.112981e-03
7.918732e+03	2.228328e-03
7.950407e+03	2.192519e-03
7.982209e+03	2.126978e-03
8.014138e+03	2.194722e-03
8.046194e+03	2.043705e-03
8.078379e+03	2.101763e-03
8.110692e+03	1.994884e-03
8.143135e+03	2.030081e-03
8.175708e+03	2.001074e-03
8.208411e+03	1.912027e-03
8.241244e+03	1.974728e-03
8.274209e+03	1.863989e-03
8.307306e+03	1.928752e-03
8.340535e+03	1.816762e-03
8.373897e+03	1.776175e-03
8.407393e+03	1.908285e-03
8.441023e+03	1.763314e-03
8.474787e+03	1.860076e-03
8.508686e+03	1.752925e-03
8.542721e+03	1.781415e-03
8.576891e+03	1.736564e-03
8.611199e+03	1.775449e-03
8.645644e+03	1.764986e-03
8.680226e+03	1.707474e-03
8.714947e+03	1.716703e-03
8.749807e+03	1.613121e-03
8.784806e+03	1.673771e-03
8.819946e+03	1.627303e-03
8.855225e+03	1.610813e-03
8.890646e+03	1.663559e-03
8.926209e+03	1.647378e-03
8.961914e+03	1.547233e-03
8.997761e+03	1.592180e-03
9.033752e+03	1.564345e-03
9.069887e+03	1.567006e-03
9.106167e+03	1.523300e-03
9.142592e+03	1.539957e-03
9.179162e+03	1.519958e-03
9.215879e+03	1.501213e-03
9.252742e+03	1.438599e-03
9.289753e+03	1.448245e-03
9.326912e+03	1.439214e-03
9.364220e+03	1.485705e-03
9.401677e+03	1.377825e-03
9.439283e+03	1.358638e-03
9.477040e+03	1.382913e-03
9.514949e+03	1.361365e-03
9.553008e+03	1.408432e-03
9.591220e+03	1.312071e-03
9.629585e+03	1.300754e-03
9.668104e+03	1.297500e-03
9.706776e+03	1.279139e-03
9.745603e+03	1.299692e-03
9.784586e+03	1.308691e-03
9.823724e+03	1.238191e-03
9.863019e+03	1.245178e-03
9.902471e+03	1.098770e-03
9.942081e+03	1.207645e-03
9.981849e+03	1.173849e-03
1.002178e+04	1.169377e-03
1.006186e+04	1.128221e-03
1.010211e+04	1.084495e-03
1.014252e+04	1.130798e-03
1.018309e+04	1.115931e-03
1.022382e+04	1.068457e-03
1.026472e+04	1.047595e-03
1.030578e+04	1.036189e-03
1.034700e+04	1.011049e-03
1.038839e+04	9.877493e-04
1.042994e+04	9.668000e-04
1.047166e+04	9.431181e-04
1.051355e+04	9.726249e-04
1.055560e+04	9.334229e-04
1.059782e+04	8.998407e-04
1.064022e+04	9.219301e-04
1.068278e+04	9.272130e-04
1.072551e+04	8.714004e-04
1.076841e+04	8.534476e-04
1.081148e+04	8.725852e-04
1.085473e+04	8.841831e-04
1.089815e+04	7.913549e-04
1.094174e+04	8.214320e-04
1.098551e+04	7.442013e-04
1.102945e+04	7.552590e-04
1.107357e+04	7.613351e-04
1.111786e+04	7.537786e-04
1.116233e+04	7.353611e-04
1.120698e+04	7.174704e-04
1.125181e+04	7.157540e-04
1.129682e+04	7.001472e-04
1.134200e+04	6.903645e-04
1.138737e+04	6.919791e-04
1.143292e+04	6.749129e-04
1.147865e+04	6.649148e-04
1.152457e+04	6.473358e-04
1.157067e+04	6.207347e-04
1.161695e+04	6.121774e-04
1.166342e+04	6.239769e-04
1.171007e+04	5.892458e-04
1.175691e+04	5.527318e-04
1.180394e+04	5.724010e-04
1.185115e+04	5.610400e-04
1.189856e+04	5.573661e-04
1.194615e+04	5.547960e-04
1.199394e+04	5.486002e-04
1.204191e+04	5.430594e-04
1.209008e+04	5.125767e-04
1.213844e+04	5.056080e-04
1.218700e+04	5.258326e-04
1.223574e+04	4.940163e-04
1.228469e+04	5.053174e-04
1.233382e+04	4.771623e-04
1.238316e+04	4.740817e-04
1.243269e+04	4.353885e-04
1.248242e+04	4.674513e-04
1.253235e+04	4.309903e-04
1.258248e+04	4.432909e-04
1.263281e+04	4.338576e-04
1.268334e+04	4.284229e-04
1.273408e+04	4.363929e-04
1.278501e+04	4.016644e-04
1.283615e+04	3.931488e-04
1.288750e+04	4.186735e-04
1.293905e+04	3.810186e-04
1.299080e+04	3.941461e-04
1.304277e+04	3.724690e-04
1.309494e+04	3.804575e-04
1.314732e+04	3.670434e-04
1.319991e+04	3.652976e-04
1.325271e+04	3.415604e-04
1.330572e+04	3.363097e-04
1.335894e+04	3.447369e-04
1.341238e+04	3.447504e-04
1.346603e+04	3.186656e-04
1.351989e+04	3.347531e-04
1.357397e+04	3.193966e-04
1.362827e+04	3.160533e-04
1.368278e+04	3.125445e-04
1.373751e+04	2.937654e-04
1.379246e+04	3.110952e-04
1.384763e+04	2.806695e-04
1.390302e+04	3.064582e-04
1.395863e+04	2.945114e-04
1.401447e+04	2.739408e-04
1.407052e+04	2.960935e-04
1.412681e+04	2.676388e-04
1.418331e+04	2.558621e-04
1.424005e+04	2.639817e-04
1.429701e+04	2.725245e-04
1.435420e+04	2.497235e-04
1.441161e+04	2.493803e-04
1.446926e+04	2.368078e-04
1.452714e+04	2.448994e-04
1.458524e+04	2.412647e-04
1.464359e+04	2.312717e-04
1.470216e+04	2.287304e-04
1.476097e+04	2.417595e-04
1.482001e+04	2.247646e-04
1.487929e+04	2.135687e-04
1.493881e+04	2.187970e-04
1.499856e+04	2.130966e-04
1.505856e+04	2.125149e-04
1.511879e+04	2.052731e-04
1.517927e+04	2.000859e-04
1.523999e+04	2.090880e-04
1.530095e+04	2.018777e-04
1.536215e+04	1.936725e-04
1.542360e+04	1.879162e-04
1.548529e+04	1.893963e-04
1.554723e+04	1.777687e-04
1.560942e+04	1.850966e-04
1.567186e+04	1.829524e-04
1.573455e+04	1.718399e-04
1.579749e+04	1.769674e-04
1.586068e+04	1.715992e-04
1.592412e+04	1.797576e-04
1.598781e+04	1.557677e-04
1.605177e+04	1.626987e-04
1.611597e+04	1.552132e-04
1.618044e+04	1.632561e-04
1.624516e+04	1.474567e-04
1.631014e+04	1.576235e-04
1.637538e+04	1.573260e-04
1.644088e+04	1.521602e-04
1.650665e+04	1.439852e-04
1.657267e+04	1.420280e-04
1.663896e+04	1.312475e-04
1.670552e+04	1.414857e-04
1.677234e+04	1.465013e-04
1.683943e+04	1.384592e-04
1.690679e+04	1.326676e-04
1.697441e+04	1.322848e-04
1.704231e+04	1.433872e-04
1.711048e+04	1.183898e-04
1.717892e+04	1.296407e-04
1.724764e+04	1.190153e-04
1.731663e+04	1.192355e-04
1.738590e+04	1.127980e-04
1.745544e+04	1.217833e-04
1.752526e+04	1.173366e-04
1.759536e+04	1.119327e-04
1.766574e+04	1.097463e-04
1.773641e+04	1.092940e-04
1.780735e+04	1.090771e-04
1.787858e+04	1.131926e-04
1.795010e+04	1.018658e-04
1.802190e+04	1.093865e-04
1.809398e+04	1.044686e-04
1.816636e+04	9.271343e-05
1.823903e+04	1.026213e-04
1.831198e+04	1.022470e-04
1.838523e+04	9.728979e-05
1.845877e+04	9.565860e-05
1.853261e+04	8.727739e-05
1.860674e+04	8.404260e-05
1.868116e+04	8.996604e-05
1.875589e+04	8.702684e-05
1.883091e+04	9.377688e-05
1.890623e+04	8.619439e-05
1.898186e+04	8.201510e-05
1.905779e+04	8.891351e-05
1.913402e+04	8.695554e-05
1.921055e+04	7.698796e-05
1.928740e+04	7.890874e-05
1.936455e+04	8.120186e-05
1.944200e+04	6.985544e-05
1.951977e+04	8.195230e-05
1.959785e+04	7.243257e-05
1.967624e+04	7.342089e-05
1.991080e+04	7.107162e-05
